world_key,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
E2:clustered:p0.85:cv1.0:r4,OPTIMAL,288.0289037680551,288.0289037680551,0.0,0.013711199979297817,True,True
E2:clustered:p0.85:cv1.0:r5,OPTIMAL,234.96413173328529,234.96413173328526,0.0,0.00783930002944544,True,True
E2:clustered:p0.85:cv1.0:r6,OPTIMAL,366.77066527494685,366.77066527494685,0.0,0.018989000003784895,True,True
E2:clustered:p0.85:cv1.0:r7,OPTIMAL,303.7271757925995,303.72717579259944,0.0,0.03588009998202324,True,True
E2:clustered:p0.85:cv1.0:r8,OPTIMAL,293.72752994703535,293.7275299470354,0.0,0.04006279999157414,True,True
E2:clustered:p0.85:cv1.0:r9,OPTIMAL,305.9962354992575,305.9962354992575,0.0,0.09265449998201802,True,True
E2:clustered:p0.85:cv1.0:r10,OPTIMAL,358.3425033208432,358.3425033208432,0.0,0.031044899951666594,True,True
E2:clustered:p0.85:cv1.0:r11,OPTIMAL,239.9078466392966,239.90784663929657,0.0,0.09693850000621751,True,True
E2:clustered:p0.85:cv1.0:r12,OPTIMAL,200.4400785671507,200.4400785671507,0.0,0.034634899988304824,True,True
E2:clustered:p0.85:cv1.0:r13,OPTIMAL,359.05864938473513,359.05864938473513,0.0,0.2286706999875605,True,True
E2:clustered:p0.85:cv1.0:r14,OPTIMAL,243.3585267979226,243.3585267979226,0.0,0.06049689999781549,True,True
E2:clustered:p0.85:cv1.0:r15,OPTIMAL,322.31897133358893,322.31897133358893,0.0,0.047629799984861165,True,True
E2:clustered:p0.85:cv1.0:r16,OPTIMAL,382.84623743342553,382.84623743342553,0.0,0.028362000011838973,True,True
E2:clustered:p0.85:cv1.0:r17,OPTIMAL,319.5471513391836,319.54715133918364,0.0,0.038503399991896003,True,True
E2:clustered:p0.85:cv1.0:r18,OPTIMAL,281.98544387516876,281.9854438751688,0.0,0.044946599984541535,True,True
E2:clustered:p0.85:cv1.0:r19,INFEASIBLE,,,0.0,0.0027265999815426767,False,False
E2:clustered:p0.85:cv1.0:r20,OPTIMAL,391.16207796726974,391.1620779672697,0.0,0.36714930000016466,True,True
E2:clustered:p0.85:cv1.0:r21,OPTIMAL,315.1536128510628,315.1536128510628,0.0,0.05304460000479594,True,True
E2:clustered:p0.85:cv1.0:r22,OPTIMAL,345.699966264622,345.699966264622,0.0,0.09675460000289604,True,True
E2:clustered:p0.85:cv1.0:r23,OPTIMAL,431.7566479848517,431.75664798485167,0.0,0.12223269999958575,True,True
E2:clustered:p0.85:cv1.0:r24,INFEASIBLE,,,0.0,0.0019512000144459307,False,False
E2:clustered:p0.85:cv1.0:r25,OPTIMAL,422.7728911670986,422.7728911670985,0.0,0.12814510002499446,True,True
E2:clustered:p0.85:cv1.0:r26,OPTIMAL,379.26809093537474,379.2680909353748,0.0,0.15596240002196282,True,True
E2:clustered:p0.85:cv1.0:r27,OPTIMAL,396.39309223231396,396.39309223231396,0.0,0.05081569997128099,True,True
E2:clustered:p0.85:cv1.0:r28,OPTIMAL,343.60583538945355,343.6058353894536,0.0,0.025487700011581182,True,True
E2:clustered:p0.85:cv1.0:r29,OPTIMAL,337.3052143969941,337.3052143969941,0.0,0.07175659999484196,True,True
E2:separated:p0.7:cv0.0:r0,OPTIMAL,1121.5067459216534,1121.5067459216534,0.0,0.0030131000094115734,True,True
E2:separated:p0.7:cv0.0:r1,OPTIMAL,984.9796582894119,984.9796582894118,0.0,0.0035764999920502305,True,True
E2:separated:p0.7:cv0.0:r2,OPTIMAL,881.4113839374687,881.4113839374688,0.0,0.0033235999871976674,True,True
E2:separated:p0.7:cv0.0:r3,OPTIMAL,992.3560871963602,992.3560871963601,0.0,0.003147799987345934,True,True
E2:separated:p0.7:cv0.0:r4,OPTIMAL,923.6024553262337,923.6024553262337,0.0,0.002730900014284998,True,True
E2:separated:p0.7:cv0.0:r5,OPTIMAL,817.607640736732,817.6076407367319,0.0,0.0030033999937586486,True,True
E2:separated:p0.7:cv0.0:r6,OPTIMAL,976.7149025415945,976.7149025415945,0.0,0.0020822000224143267,True,True
E2:separated:p0.7:cv0.0:r7,OPTIMAL,820.5436959315616,820.5436959315616,0.0,0.0037002000026404858,True,True
E2:separated:p0.7:cv0.0:r8,OPTIMAL,1008.0032331139765,1008.0032331139765,0.0,0.002888999995775521,True,True
E2:separated:p0.7:cv0.0:r9,OPTIMAL,854.0631344974465,854.0631344974465,0.0,0.0017580999992787838,True,True
E2:separated:p0.7:cv0.0:r10,OPTIMAL,939.7630498610317,939.7630498610317,0.0,0.0025448999949730933,True,True
E2:separated:p0.7:cv0.0:r11,OPTIMAL,856.1256216616455,856.1256216616454,0.0,0.003005300008226186,True,True
E2:separated:p0.7:cv0.0:r12,OPTIMAL,709.4638955564817,709.4638955564816,0.0,0.0031872999970801175,True,True
E2:separated:p0.7:cv0.0:r13,OPTIMAL,844.3459765630039,844.3459765630038,0.0,0.001743100001476705,True,True
E2:separated:p0.7:cv0.0:r14,OPTIMAL,965.0496146290519,965.0496146290519,0.0,0.0020315999863669276,True,True
E2:separated:p0.7:cv0.0:r15,OPTIMAL,882.0561049122157,882.0561049122157,0.0,0.002439800009597093,True,True
E2:separated:p0.7:cv0.0:r16,OPTIMAL,854.177024441587,854.1770244415872,0.0,0.0021773999906145036,True,True
E2:separated:p0.7:cv0.0:r17,OPTIMAL,718.7368065761937,718.7368065761935,0.0,0.0022247000015340745,True,True
E2:separated:p0.7:cv0.0:r18,OPTIMAL,863.6436119960591,863.6436119960591,0.0,0.0027199999894946814,True,True
E2:separated:p0.7:cv0.0:r19,OPTIMAL,1051.1339633023917,1051.133963302392,0.0,0.003766000038012862,True,True
E2:separated:p0.7:cv0.0:r20,OPTIMAL,704.1198892527161,704.1198892527162,0.0,0.002471699961461127,True,True
E2:separated:p0.7:cv0.0:r21,OPTIMAL,752.8867365711808,752.8867365711808,0.0,0.003280900011304766,True,True
E2:separated:p0.7:cv0.0:r22,OPTIMAL,798.735126821902,798.7351268219021,0.0,0.0032454999745823443,True,True
E2:separated:p0.7:cv0.0:r23,OPTIMAL,970.5807604996431,970.5807604996431,0.0,0.0031310999765992165,True,True
E2:separated:p0.7:cv0.0:r24,OPTIMAL,978.5991061250216,978.5991061250216,0.0,0.002955300034955144,True,True
E2:separated:p0.7:cv0.0:r25,OPTIMAL,1154.221962454155,1154.221962454155,0.0,0.001976999978069216,True,True
E2:separated:p0.7:cv0.0:r26,OPTIMAL,1095.6390071712653,1095.6390071712653,0.0,0.002976300020236522,True,True
E2:separated:p0.7:cv0.0:r27,OPTIMAL,735.481629071825,735.4816290718251,0.0,0.0032887000124901533,True,True
E2:separated:p0.7:cv0.0:r28,OPTIMAL,800.7311860005345,800.7311860005344,0.0,0.004198800015728921,True,True
E2:separated:p0.7:cv0.0:r29,OPTIMAL,907.7013963243417,907.7013963243417,0.0,0.0031260999967344105,True,True
E2:separated:p0.85:cv0.0:r0,OPTIMAL,1034.1808858203483,1034.1808858203483,0.0,0.0019281000131741166,True,True
E2:separated:p0.85:cv0.0:r1,OPTIMAL,1080.3484250565857,1080.3484250565857,0.0,0.002832299971487373,True,True
E2:separated:p0.85:cv0.0:r2,INFEASIBLE,,,0.0,0.0025822999887168407,False,False
E2:separated:p0.85:cv0.0:r3,OPTIMAL,1078.9687221613954,1078.9687221613954,0.0,0.0018839999684132636,True,True
E2:separated:p0.85:cv0.0:r4,OPTIMAL,1172.0238843641546,1172.0238843641546,0.0,0.003284099977463484,True,True
E2:separated:p0.85:cv0.0:r5,OPTIMAL,841.4099472781229,841.409947278123,0.0,0.00238829996669665,True,True
E2:separated:p0.85:cv0.0:r6,INFEASIBLE,,,0.0,0.0026543999556452036,False,False
E2:separated:p0.85:cv0.0:r7,OPTIMAL,932.6327257376728,932.6327257376728,0.0,0.0028500999906100333,True,True
E2:separated:p0.85:cv0.0:r8,OPTIMAL,1076.121891314015,1076.121891314015,0.0,0.0033814000198617578,True,True
E2:separated:p0.85:cv0.0:r9,OPTIMAL,1167.3683768474432,1167.3683768474432,0.0,0.0027283999952487648,True,True
E2:separated:p0.85:cv0.0:r10,OPTIMAL,1006.4053314482042,1006.405331448204,0.0,0.0030171999824233353,True,True
E2:separated:p0.85:cv0.0:r11,INFEASIBLE,,,0.0,0.00273199996445328,False,False
E2:separated:p0.85:cv0.0:r12,OPTIMAL,1194.7403160383699,1194.7403160383699,0.0,0.003741899970918894,True,True
E2:separated:p0.85:cv0.0:r13,OPTIMAL,1053.3045408901717,1053.3045408901717,0.0,0.0021278999629430473,True,True
E2:separated:p0.85:cv0.0:r14,INFEASIBLE,,,0.0,0.0015768000157549977,False,False
E2:separated:p0.85:cv0.0:r15,OPTIMAL,1161.585034576983,1161.585034576983,0.0,0.00209060002816841,True,True
E2:separated:p0.85:cv0.0:r16,OPTIMAL,811.8139733221637,811.8139733221637,0.0,0.0029841000214219093,True,True
E2:separated:p0.85:cv0.0:r17,OPTIMAL,982.869781987127,982.869781987127,0.0,0.0022666999720968306,True,True
E2:separated:p0.85:cv0.0:r18,OPTIMAL,985.79034874913,985.7903487491301,0.0,0.0020102999988012016,True,True
E2:separated:p0.85:cv0.0:r19,OPTIMAL,1062.3832831832651,1062.3832831832651,0.0,0.002953000017441809,True,True
E2:separated:p0.85:cv0.0:r20,OPTIMAL,1017.3079927109396,1017.3079927109395,0.0,0.0024311000015586615,True,True
E2:separated:p0.85:cv0.0:r21,OPTIMAL,925.9528770658897,925.9528770658898,0.0,0.003150500007905066,True,True
E2:separated:p0.85:cv0.0:r22,OPTIMAL,1160.0525869729702,1160.0525869729702,0.0,0.0026298000011593103,True,True
E2:separated:p0.85:cv0.0:r23,INFEASIBLE,,,0.0,0.002789399994071573,False,False
E2:separated:p0.85:cv0.0:r24,OPTIMAL,1239.437097645348,1239.437097645348,0.0,0.0023409000132232904,True,True
E2:separated:p0.85:cv0.0:r25,OPTIMAL,1140.2123348740793,1140.2123348740793,0.0,0.002051799965556711,True,True
E2:separated:p0.85:cv0.0:r26,OPTIMAL,967.9284147146537,967.9284147146539,0.0,0.0027929999632760882,True,True
E2:separated:p0.85:cv0.0:r27,OPTIMAL,1001.526644150184,1001.5266441501841,0.0,0.0032474000472575426,True,True
E2:separated:p0.85:cv0.0:r28,OPTIMAL,1149.3190851970187,1149.3190851970187,0.0,0.0032642000005580485,True,True
E2:separated:p0.85:cv0.0:r29,OPTIMAL,1080.3975168882625,1080.3975168882625,0.0,0.002833499980624765,True,True
E2:separated:p0.7:cv0.35:r0,OPTIMAL,769.0628145201329,769.0628145201329,0.0,0.10947010002564639,True,True
E2:separated:p0.7:cv0.35:r1,OPTIMAL,818.8049806217626,818.8049806217626,0.0,0.06733709998661652,True,True
E2:separated:p0.7:cv0.35:r2,OPTIMAL,734.6382877406242,734.638287740624,0.0,0.03263520001200959,True,True
E2:separated:p0.7:cv0.35:r3,OPTIMAL,767.4456916261731,767.4456916261731,0.0,0.3913878000457771,True,True
E2:separated:p0.7:cv0.35:r4,OPTIMAL,716.9975832390027,716.9975832390027,0.0,0.04070529999444261,True,True
E2:separated:p0.7:cv0.35:r5,OPTIMAL,630.9942049846177,630.9942049846177,0.0,0.19798850000370294,True,True
E2:separated:p0.7:cv0.35:r6,OPTIMAL,668.1077639230946,668.1077639230946,0.0,0.09571540000615641,True,True
E2:separated:p0.7:cv0.35:r7,OPTIMAL,681.0553317744732,681.0553317744732,0.0,0.04132519999984652,True,True
E2:separated:p0.7:cv0.35:r8,OPTIMAL,836.6269092374765,836.6269092374765,0.0,0.045923199970275164,True,True
E2:separated:p0.7:cv0.35:r9,OPTIMAL,728.6410058006983,728.6410058006983,0.0,0.05117469996912405,True,True
E2:separated:p0.7:cv0.35:r10,OPTIMAL,700.8312957044734,700.8312957044735,0.0,0.029432900017127395,True,True
E2:separated:p0.7:cv0.35:r11,OPTIMAL,705.8933124115129,705.8933124115129,0.0,0.06710159999784082,True,True
E2:separated:p0.7:cv0.35:r12,OPTIMAL,627.5560289047949,627.5560289047949,0.0,0.07040780002716929,True,True
E2:separated:p0.7:cv0.35:r13,OPTIMAL,641.5161739844311,641.516173984431,0.0,0.090095299994573,True,True
E2:separated:p0.7:cv0.35:r14,OPTIMAL,727.481278483885,727.481278483885,0.0,0.05749670002842322,True,True
E2:separated:p0.7:cv0.35:r15,OPTIMAL,691.3244118967559,691.3244118967558,0.0,0.0693392000393942,True,True
E2:separated:p0.7:cv0.35:r16,OPTIMAL,624.9558373065938,624.9558373065938,0.0,0.03488550003385171,True,True
E2:separated:p0.7:cv0.35:r17,OPTIMAL,661.2304811917227,661.2304811917226,0.0,0.09065020002890378,True,True
E2:separated:p0.7:cv0.35:r18,OPTIMAL,683.5901943353258,683.5901943353258,0.0,0.10535500000696629,True,True
E2:separated:p0.7:cv0.35:r19,OPTIMAL,706.3176635617045,706.3176635617045,0.0,0.03926489996956661,True,True
E2:separated:p0.7:cv0.35:r20,OPTIMAL,603.4859105338066,603.4859105338066,0.0,0.05317190004279837,True,True
E2:separated:p0.7:cv0.35:r21,OPTIMAL,694.4451669740754,694.4451669740753,0.0,0.128126900002826,True,True
E2:separated:p0.7:cv0.35:r22,OPTIMAL,666.9551380221421,666.9551380221421,0.0,0.2754420000128448,True,True
E2:separated:p0.7:cv0.35:r23,OPTIMAL,685.3338633275955,685.3338633275955,0.0,0.14468839997425675,True,True
E2:separated:p0.7:cv0.35:r24,OPTIMAL,841.8857633216259,841.885763321626,0.0,0.13443520001601428,True,True
E2:separated:p0.7:cv0.35:r25,OPTIMAL,760.6894944989925,760.6894944989926,0.0,0.06377449998399243,True,True
E2:separated:p0.7:cv0.35:r26,OPTIMAL,853.1748485698022,853.1748485698021,0.0,0.0631897000130266,True,True
E2:separated:p0.7:cv0.35:r27,OPTIMAL,578.8642907372474,578.8642907372474,0.0,0.021965400024782866,True,True
E2:separated:p0.7:cv0.35:r28,OPTIMAL,749.023397695939,749.023397695939,0.0,0.08327709999866784,True,True
E2:separated:p0.7:cv0.35:r29,OPTIMAL,734.5315993234391,734.5315993234392,0.0,0.050447900022845715,True,True
E2:separated:p0.85:cv0.35:r0,OPTIMAL,961.0318887467167,961.0318887467168,0.0,2.681028899969533,True,True
E2:separated:p0.85:cv0.35:r1,OPTIMAL,939.904041654536,939.904041654536,0.0,0.8031038999906741,True,True
E2:separated:p0.85:cv0.35:r2,OPTIMAL,894.4404823681189,894.4404823681189,0.0,0.08508940000319853,True,True
E2:separated:p0.85:cv0.35:r3,OPTIMAL,914.8016862164284,914.8016862164284,0.0,0.8028802000335418,True,True
E2:separated:p0.85:cv0.35:r4,OPTIMAL,955.7454906929477,955.7454906929478,0.0,0.8490490000112914,True,True
E2:separated:p0.85:cv0.35:r5,OPTIMAL,665.166048438409,665.166048438409,0.0,0.06516420003026724,True,True
E2:separated:p0.85:cv0.35:r6,OPTIMAL,862.755592240816,862.755592240816,0.0,0.6042792000225745,True,True
E2:separated:p0.85:cv0.35:r7,OPTIMAL,760.5418511306161,760.5418511306161,0.0,0.09160630003316328,True,True
E2:separated:p0.85:cv0.35:r8,OPTIMAL,840.7714092691758,840.7714092691758,0.0,0.1422403000178747,True,True
E2:separated:p0.85:cv0.35:r9,OPTIMAL,988.8067152798261,988.8067152798261,0.0,0.3009901000186801,True,True
E2:separated:p0.85:cv0.35:r10,OPTIMAL,880.6902201788225,880.6902201788226,0.0,0.8552856000023894,True,True
E2:separated:p0.85:cv0.35:r11,OPTIMAL,904.9572975323914,904.9572975323914,0.0,0.6305734000052325,True,True
E2:separated:p0.85:cv0.35:r12,OPTIMAL,971.9166537303208,971.9166537303208,0.0,0.35731470002792776,True,True
E2:separated:p0.85:cv0.35:r13,OPTIMAL,856.4210391375866,856.4210391375866,0.0,0.10201799997594208,True,True
E2:separated:p0.85:cv0.35:r14,OPTIMAL,867.920613613426,867.9206136134259,0.0,0.039131500001531094,True,True
E2:separated:p0.85:cv0.35:r15,OPTIMAL,921.2496626377635,921.2496626377635,0.0,0.5157451999839395,True,True
E2:separated:p0.85:cv0.35:r16,OPTIMAL,765.7820711662515,765.7820711662515,0.0,0.40679069998441264,True,True
E2:separated:p0.85:cv0.35:r17,OPTIMAL,807.4057394461483,807.4057394461483,0.0,0.1414002000237815,True,True
E2:separated:p0.85:cv0.35:r18,OPTIMAL,821.8099872239605,821.8099872239604,0.0,0.2960997999762185,True,True
E2:separated:p0.85:cv0.35:r19,OPTIMAL,869.7838553385202,869.78385533852,0.0,0.1944812999572605,True,True
E2:separated:p0.85:cv0.35:r20,OPTIMAL,810.6591917776574,810.6591917776574,0.0,0.8345727000269108,True,True
E2:separated:p0.85:cv0.35:r21,OPTIMAL,767.6796628529942,767.6796628529942,0.0,0.8501659999601543,True,True
E2:separated:p0.85:cv0.35:r22,OPTIMAL,930.8971521655249,930.8971521655247,0.0,0.05261010001413524,True,True
E2:separated:p0.85:cv0.35:r23,OPTIMAL,836.1001327525402,836.1001327525402,0.0,0.6525688999681734,True,True
E2:separated:p0.85:cv0.35:r24,OPTIMAL,963.0948161619,963.0948161619,0.0,0.21202810003887862,True,True
E2:separated:p0.85:cv0.35:r25,OPTIMAL,926.7591804467519,926.7591804467519,0.0,0.0969821999897249,True,True
E2:separated:p0.85:cv0.35:r26,OPTIMAL,764.9393681948065,764.9393681948065,0.0,0.20042960002319887,True,True
E2:separated:p0.85:cv0.35:r27,OPTIMAL,928.0988966833238,928.0988966833238,0.0,0.620446799963247,True,True
E2:separated:p0.85:cv0.35:r28,OPTIMAL,909.5645391469617,909.5645391469616,0.0,0.47327279997989535,True,True
E2:separated:p0.85:cv0.35:r29,OPTIMAL,868.4362589615239,868.4362589615239,0.0,0.3700560000143014,True,True
E2:separated:p0.7:cv0.65:r0,OPTIMAL,611.0871126626098,611.0871126626098,0.0,0.026947900012601167,True,True
E2:separated:p0.7:cv0.65:r1,OPTIMAL,672.9133422919143,672.9133422919143,0.0,0.02350539999315515,True,True
E2:separated:p0.7:cv0.65:r2,OPTIMAL,682.018435962132,682.018435962132,0.0,0.28054769994923845,True,True
E2:separated:p0.7:cv0.65:r3,OPTIMAL,670.8767573653488,670.8767573653489,0.0,0.044753899972420186,True,True
E2:separated:p0.7:cv0.65:r4,OPTIMAL,598.6784922730197,598.6784922730197,0.0,0.01628869998967275,True,True
E2:separated:p0.7:cv0.65:r5,OPTIMAL,520.3035226892005,520.3035226892005,0.0,0.04008960002101958,True,True
E2:separated:p0.7:cv0.65:r6,OPTIMAL,681.7049139339008,681.7049139339008,0.0,0.050120500032790005,True,True
E2:separated:p0.7:cv0.65:r7,OPTIMAL,660.2808672537033,660.2808672537033,0.0,0.036301699990872294,True,True
E2:separated:p0.7:cv0.65:r8,OPTIMAL,670.7396235308748,670.7396235308748,0.0,0.05705639999359846,True,True
E2:separated:p0.7:cv0.65:r9,OPTIMAL,585.729910784647,585.7299107846471,0.0,0.0344766000052914,True,True
E2:separated:p0.7:cv0.65:r10,OPTIMAL,615.9507896286899,615.95078962869,0.0,0.03371360001619905,True,True
E2:separated:p0.7:cv0.65:r11,OPTIMAL,632.9242088943294,632.9242088943294,0.0,0.04909859999315813,True,True
E2:separated:p0.7:cv0.65:r12,OPTIMAL,567.7805946384367,567.7805946384367,0.0,0.03588389995275065,True,True
E2:separated:p0.7:cv0.65:r13,OPTIMAL,539.1873927540466,539.1873927540468,0.0,0.02368189999833703,True,True
E2:separated:p0.7:cv0.65:r14,OPTIMAL,676.5910752128691,676.5910752128691,0.0,0.015212400001473725,True,True
E2:separated:p0.7:cv0.65:r15,OPTIMAL,615.6314892282068,615.6314892282068,0.0,0.06461950001539662,True,True
E2:separated:p0.7:cv0.65:r16,OPTIMAL,553.1558066756102,553.1558066756102,0.0,0.08342310000443831,True,True
E2:separated:p0.7:cv0.65:r17,OPTIMAL,535.1901603098108,535.1901603098108,0.0,0.17637509998166934,True,True
E2:separated:p0.7:cv0.65:r18,OPTIMAL,581.9883596467341,581.9883596467341,0.0,0.02363760001026094,True,True
E2:separated:p0.7:cv0.65:r19,OPTIMAL,641.6791040854146,641.6791040854147,0.0,0.05806810001377016,True,True
E2:separated:p0.7:cv0.65:r20,OPTIMAL,522.9925844655439,522.992584465544,0.0,0.12935280002420768,True,True
E2:separated:p0.7:cv0.65:r21,OPTIMAL,597.9114523955761,597.9114523955761,0.0,0.0951964000123553,True,True
E2:separated:p0.7:cv0.65:r22,OPTIMAL,489.8570707241978,489.85707072419774,0.0,0.03359260002616793,True,True
E2:separated:p0.7:cv0.65:r23,OPTIMAL,604.3652990990984,604.3652990990984,0.0,0.22151250002207235,True,True
E2:separated:p0.7:cv0.65:r24,OPTIMAL,609.1699997337168,609.1699997337168,0.0,0.023234099964611232,True,True
E2:separated:p0.7:cv0.65:r25,OPTIMAL,633.2852365931234,633.2852365931234,0.0,0.008314199978485703,True,True
E2:separated:p0.7:cv0.65:r26,OPTIMAL,787.0667379908491,787.0667379908491,0.0,0.05466340004932135,True,True
E2:separated:p0.7:cv0.65:r27,OPTIMAL,579.0727938556834,579.0727938556832,0.0,0.1139658999745734,True,True
E2:separated:p0.7:cv0.65:r28,OPTIMAL,542.5465939021051,542.5465939021051,0.0,0.04454719997011125,True,True
E2:separated:p0.7:cv0.65:r29,OPTIMAL,743.806093902906,743.806093902906,0.0,0.029592500010039657,True,True
E2:separated:p0.85:cv0.65:r0,OPTIMAL,782.1894785105213,782.1894785105212,0.0,0.413577199971769,True,True
E2:separated:p0.85:cv0.65:r1,OPTIMAL,925.8848267214022,925.8848267214021,0.0,0.5943502999725752,True,True
E2:separated:p0.85:cv0.65:r2,OPTIMAL,850.6946966737726,850.6946966737727,0.0,0.14309060003142804,True,True
E2:separated:p0.85:cv0.65:r3,OPTIMAL,839.752610647326,839.7526106473259,0.0,0.1242937000351958,True,True
E2:separated:p0.85:cv0.65:r4,OPTIMAL,838.4744450117678,838.4744450117677,0.0,0.20245539996540174,True,True
E2:separated:p0.85:cv0.65:r5,OPTIMAL,625.8297515134531,625.8297515134531,0.0,0.131007399992086,True,True
E2:separated:p0.85:cv0.65:r6,OPTIMAL,796.7205507300476,796.7205507300475,0.0,0.31429780001053587,True,True
E2:separated:p0.85:cv0.65:r7,OPTIMAL,704.7222118852545,704.7222118852545,0.0,0.4770262000383809,True,True
E2:separated:p0.85:cv0.65:r8,OPTIMAL,830.0860102658625,830.0860102658625,0.0,0.5969301000004634,True,True
E2:separated:p0.85:cv0.65:r9,OPTIMAL,836.6234928772789,836.6234928772789,0.0,0.33174479997251183,True,True
E2:separated:p0.85:cv0.65:r10,OPTIMAL,792.7059428055718,792.7059428055718,0.0,0.5178622999810614,True,True
E2:separated:p0.85:cv0.65:r11,OPTIMAL,904.0841778403719,904.0841778403719,0.0,0.9692577999667265,True,True
E2:separated:p0.85:cv0.65:r12,OPTIMAL,895.5104149830339,895.5104149830339,0.0,0.10292370000388473,True,True
E2:separated:p0.85:cv0.65:r13,OPTIMAL,807.8135050495757,807.8135050495756,0.0,0.4985113999573514,True,True
E2:separated:p0.85:cv0.65:r14,OPTIMAL,784.1235353292483,784.1235353292483,0.0,0.057350800023414195,True,True
E2:separated:p0.85:cv0.65:r15,OPTIMAL,852.7129230283766,852.7129230283766,0.0,0.06472770002437755,True,True
E2:separated:p0.85:cv0.65:r16,OPTIMAL,670.8796541241394,670.8796541241394,0.0,0.11137120000785217,True,True
E2:separated:p0.85:cv0.65:r17,OPTIMAL,782.6528986854804,782.6528986854803,0.0,0.26085310004418716,True,True
E2:separated:p0.85:cv0.65:r18,OPTIMAL,775.3586080010512,775.3586080010513,0.0,0.5880236999946646,True,True
E2:separated:p0.85:cv0.65:r19,OPTIMAL,838.0981490918599,838.09814909186,0.0,0.4589307999704033,True,True
E2:separated:p0.85:cv0.65:r20,OPTIMAL,770.5005238508431,770.5005238508431,0.0,0.7252133999718353,True,True
E2:separated:p0.85:cv0.65:r21,OPTIMAL,712.4335322121178,712.4335322121178,0.0,0.7016748000169173,True,True
E2:separated:p0.85:cv0.65:r22,OPTIMAL,884.0065876926953,884.0065876926953,0.0,0.28061439999146387,True,True
E2:separated:p0.85:cv0.65:r23,OPTIMAL,775.7755965660817,775.7755965660816,0.0,0.8103466000175104,True,True
E2:separated:p0.85:cv0.65:r24,OPTIMAL,1012.4572089769773,1012.4572089769773,0.0,0.7852798000094481,True,True
E2:separated:p0.85:cv0.65:r25,OPTIMAL,891.3507945477621,891.3507945477621,0.0,0.11083269998198375,True,True
E2:separated:p0.85:cv0.65:r26,OPTIMAL,667.9601423762604,667.9601423762604,0.0,0.07508079998660833,True,True
E2:separated:p0.85:cv0.65:r27,OPTIMAL,770.5242568748106,770.5242568748106,0.0,0.2958744000061415,True,True
E2:separated:p0.85:cv0.65:r28,OPTIMAL,919.6091148043586,919.6091148043586,0.0,0.1197614999837242,True,True
E2:separated:p0.85:cv0.65:r29,OPTIMAL,852.1873931852459,852.1873931852459,0.0,0.5943519999855198,True,True
E2:separated:p0.7:cv1.0:r0,OPTIMAL,536.3778230503657,536.3778230503657,0.0,0.03088679997017607,True,True
E2:separated:p0.7:cv1.0:r1,OPTIMAL,576.778622191543,576.778622191543,0.0,0.04582260001916438,True,True
E2:separated:p0.7:cv1.0:r2,OPTIMAL,591.0692860944087,591.0692860944087,0.0,0.024884199956431985,True,True
E2:separated:p0.7:cv1.0:r3,OPTIMAL,643.2347995814739,643.2347995814739,0.0,0.107462799991481,True,True
E2:separated:p0.7:cv1.0:r4,OPTIMAL,553.9460274013954,553.9460274013954,0.0,0.027244600001722574,True,True
E2:separated:p0.7:cv1.0:r5,OPTIMAL,497.5602526651819,497.5602526651819,0.0,0.03796660003717989,True,True
E2:separated:p0.7:cv1.0:r6,OPTIMAL,552.7633763649118,552.7633763649118,0.0,0.021071900031529367,True,True
E2:separated:p0.7:cv1.0:r7,OPTIMAL,644.3033333576709,644.3033333576709,0.0,0.05635679996339604,True,True
E2:separated:p0.7:cv1.0:r8,OPTIMAL,599.8885781758022,599.8885781758021,0.0,0.03789249999681488,True,True
E2:separated:p0.7:cv1.0:r9,OPTIMAL,521.4153864486867,521.4153864486867,0.0,0.024976600019726902,True,True
E2:separated:p0.7:cv1.0:r10,OPTIMAL,627.2376170951094,627.2376170951094,0.0,0.020687400014139712,True,True
E2:separated:p0.7:cv1.0:r11,OPTIMAL,551.7840255047665,551.7840255047665,0.0,0.02321639994625002,True,True
E2:separated:p0.7:cv1.0:r12,OPTIMAL,556.4269707215335,556.4269707215335,0.0,0.0705102999927476,True,True
E2:separated:p0.7:cv1.0:r13,OPTIMAL,544.6005772486839,544.6005772486839,0.0,0.02697100001387298,True,True
E2:separated:p0.7:cv1.0:r14,OPTIMAL,554.6508791793019,554.6508791793019,0.0,0.019514700048603117,True,True
E2:separated:p0.7:cv1.0:r15,OPTIMAL,507.4611930725598,507.4611930725598,0.0,0.023873999947682023,True,True
E2:separated:p0.7:cv1.0:r16,OPTIMAL,498.82331503251436,498.82331503251436,0.0,0.02533119998406619,True,True
E2:separated:p0.7:cv1.0:r17,OPTIMAL,524.8370544432136,524.8370544432136,0.0,0.058817700017243624,True,True
E2:separated:p0.7:cv1.0:r18,OPTIMAL,504.6383485308289,504.6383485308289,0.0,0.055309300019871444,True,True
E2:separated:p0.7:cv1.0:r19,OPTIMAL,603.8732396429205,603.8732396429205,0.0,0.035211300011724234,True,True
E2:separated:p0.7:cv1.0:r20,OPTIMAL,529.2952002758207,529.2952002758207,0.0,0.02334549999795854,True,True
E2:separated:p0.7:cv1.0:r21,OPTIMAL,599.2242680225365,599.2242680225365,0.0,0.04174120002426207,True,True
E2:separated:p0.7:cv1.0:r22,OPTIMAL,544.9780730927212,544.9780730927212,0.0,0.07538440002826974,True,True
