campaign_id,experiment,block,world_key,world_id,world_seed,scenario,N,K,robots_per_load,capacity_cv,realized_cv,pressure,graph_regime,graph_edges,graph_connected,br_status,br_phase,br_feasible,br_distance,br_deficit,br_rounds,br_bytes_per_agent,hstar_order,hstar_category,searched_through,phase,witness_robots,witness_old_actions,witness_new_actions,witness_delta_deficit,witness_delta_distance,search_runtime_ms,br_assignment,gap_br,gap_2br,gap_c3
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r1,E9R:N8:K4:corridor:p0.85:cv1.00:r1,4013795216,corridor,8,4,2.0,1.0,0.4789219307946069,0.85,medium,17,True,LOCAL_MINIMUM,Q,False,193.57757517688592,1.4426721653314267,16,308.0,2.0,2,3,Q,1;5,1;0,0;1,-1.2756040739884438,24.250197496744534,3.2654000096954405,2;1;3;2;1;0;1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r2,E9R:N8:K4:corridor:p0.85:cv1.00:r2,3756893809,corridor,8,4,2.0,1.0,0.8898679253774822,0.85,medium,15,True,LOCAL_MINIMUM,Q,False,270.0517596668237,0.7036155693477371,23,614.0,2.0,2,3,Q,1;3,1;2,2;1,-0.41070057925385584,-5.712734132606549,3.516600001603365,1;1;3;2;1;0;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r3,E9R:N8:K4:corridor:p0.85:cv1.00:r3,2461855896,corridor,8,4,2.0,1.0,0.9489905956313862,0.85,medium,21,True,LOCAL_MINIMUM,Q,False,185.16766005841376,1.607011601929213,19,431.5,3.0,3,3,Q,1;3;5,3;0;0,0;3;3,-0.7205412826980435,22.092558284781205,10.518199997022748,1;3;0;0;1;0;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r4,E9R:N8:K4:corridor:p0.85:cv1.00:r4,4034606687,corridor,8,4,2.0,1.0,0.8527540178666392,0.85,medium,18,True,LOCAL_MINIMUM,Q,False,313.5891475308538,0.4116665734327887,18,398.5,2.0,2,3,Q,3;6,2;0,0;2,-0.4116665734327887,-0.6392561399232193,4.033400007756427,1;0;2;2;0;2;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r5,E9R:N8:K4:corridor:p0.85:cv1.00:r5,3383365975,corridor,8,4,2.0,1.0,0.5247537038830867,0.85,medium,20,True,LOCAL_MINIMUM,Q,False,266.39642476736725,0.6856588731342548,19,499.5,2.0,2,3,Q,2;4,0;1,1;0,-0.555202126992647,-1.7396657218296454,3.1205000123009086,2;0;0;2;1;3;3;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r6,E9R:N8:K4:corridor:p0.85:cv1.00:r6,1279158722,corridor,8,4,2.0,1.0,0.5223244181623666,0.85,medium,18,True,LOCAL_MINIMUM,Q,False,183.83154594908913,1.9227101102465214,16,318.5,2.0,2,3,Q,0;4,2;1,1;2,-0.5986229768250269,-5.311001308150413,3.9874999783933163,2;0;2;2;1;2;0;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r7,E9R:N8:K4:corridor:p0.85:cv1.00:r7,3742954967,corridor,8,4,2.0,1.0,0.48264900289997614,0.85,medium,16,True,LOCAL_MINIMUM,G,True,214.482114419149,0.0,23,422.5,2.0,2,3,G,1;3,2;3,3;2,0.0,-19.30748737928039,2.870900003472343,1;2;2;3;0;1;1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r8,E9R:N8:K4:corridor:p0.85:cv1.00:r8,980410870,corridor,8,4,2.0,1.0,0.5350767568851766,0.85,medium,17,True,LOCAL_MINIMUM,G,True,291.48417305372476,0.0,20,424.0,2.0,2,3,G,0;1,1;0,0;1,0.0,-46.062592664386116,3.649299993412569,1;0;2;3;1;0;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:corridor:p0.85:cv1.00:r9,E9R:N8:K4:corridor:p0.85:cv1.00:r9,6715420,corridor,8,4,2.0,1.0,0.8687533474610036,0.85,medium,15,True,LOCAL_MINIMUM,Q,False,278.58693352180956,1.2349658477076222,20,418.0,2.0,2,3,Q,0;3,0;1,1;0,-0.8682662128886722,-17.689033745885496,1.7405999824404716,0;2;1;1;3;2;1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r0,E9R:N8:K4:ring:p0.70:cv0.00:r0,2476435260,ring,8,4,2.0,0.0,0.0,0.7,medium,22,True,LOCAL_MINIMUM,G,True,346.3409781397777,0.0,16,318.5,2.0,2,3,G,3;4,1;0,0;1,0.0,-27.35835628843145,2.805700001772493,1;2;3;1;0;3;1;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r1,E9R:N8:K4:ring:p0.70:cv0.00:r1,3652450794,ring,8,4,2.0,0.0,0.0,0.7,medium,28,True,LOCAL_MINIMUM,G,True,343.82479968626194,0.0,16,297.5,2.0,2,3,G,1;2,0;1,1;0,0.0,-32.12165350300581,5.492900003446266,2;0;1;3;3;3;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r2,E9R:N8:K4:ring:p0.70:cv0.00:r2,815890704,ring,8,4,2.0,0.0,0.0,0.7,medium,28,True,LOCAL_MINIMUM,G,True,335.3515509577506,0.0,16,308.0,2.0,2,3,G,2;6,0;3,3;0,0.0,-34.00683772461535,2.8301999846007675,3;0;0;1;2;2;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r3,E9R:N8:K4:ring:p0.70:cv0.00:r3,3119108124,ring,8,4,2.0,0.0,0.0,0.7,medium,23,True,LOCAL_MINIMUM,G,True,241.87623117955647,0.0,15,259.0,2.0,2,3,G,0;2,0;-1,-1;0,0.0,-11.537979712537307,5.169800017029047,0;2;-1;0;2;1;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r4,E9R:N8:K4:ring:p0.70:cv0.00:r4,4244884622,ring,8,4,2.0,0.0,0.0,0.7,medium,23,True,LOCAL_MINIMUM,G,True,376.7860827272876,0.0,16,329.0,2.0,2,3,G,2;6,1;2,2;1,0.0,-45.0624883118663,4.420199984451756,2;3;1;2;3;0;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r5,E9R:N8:K4:ring:p0.70:cv0.00:r5,2052876972,ring,8,4,2.0,0.0,0.0,0.7,medium,13,True,LOCAL_MINIMUM,G,True,321.5066655124064,0.0,16,360.5,2.0,2,3,G,0;6,2;3,3;2,0.0,-8.05487866012598,3.638499998487532,2;1;2;0;2;3;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r6,E9R:N8:K4:ring:p0.70:cv0.00:r6,1933485571,ring,8,4,2.0,0.0,0.0,0.7,medium,28,True,LOCAL_MINIMUM,G,True,324.16353864796133,0.0,16,308.0,2.0,2,3,G,5;6,3;0,0;3,0.0,-11.278882208101095,5.72489999467507,1;3;1;0;0;3;0;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r7,E9R:N8:K4:ring:p0.70:cv0.00:r7,2585216694,ring,8,4,2.0,0.0,0.0,0.7,medium,27,True,LOCAL_MINIMUM,G,True,343.34843472383307,0.0,16,308.0,2.0,2,3,G,0;3,3;1,1;3,0.0,-43.3820036476969,4.103699990082532,3;2;0;1;1;3;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r8,E9R:N8:K4:ring:p0.70:cv0.00:r8,2751597916,ring,8,4,2.0,0.0,0.0,0.7,medium,27,True,LOCAL_MINIMUM,G,True,311.3708255407132,0.0,16,276.5,2.0,2,3,G,2;5,2;3,3;2,0.0,-15.402367798215394,5.495999997947365,0;1;2;0;0;3;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.00:r9,E9R:N8:K4:ring:p0.70:cv0.00:r9,2773932226,ring,8,4,2.0,0.0,0.0,0.7,medium,17,True,LOCAL_MINIMUM,G,True,241.46566964503643,0.0,15,269.5,2.0,2,3,G,5;6,-1;2,2;-1,0.0,-15.75111516988601,4.128799977479503,0;0;1;1;0;-1;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r0,E9R:N8:K4:ring:p0.70:cv0.35:r0,3062107169,ring,8,4,2.0,0.35,0.2795476033828487,0.7,medium,22,True,LOCAL_MINIMUM,G,True,264.52976955571427,0.0,18,367.5,2.0,2,3,G,0;2,3;-1,-1;3,0.0,-5.671769677670291,4.324400011682883,3;1;-1;2;0;3;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r1,E9R:N8:K4:ring:p0.70:cv0.35:r1,3270594233,ring,8,4,2.0,0.35,0.11999091418784569,0.7,medium,15,True,LOCAL_MINIMUM,G,True,296.4779337327231,0.0,15,290.5,2.0,2,3,G,0;3,3;0,0;3,0.0,-16.877154298082118,3.760899999178946,3;1;0;0;2;1;-1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r2,E9R:N8:K4:ring:p0.70:cv0.35:r2,2495727602,ring,8,4,2.0,0.35,0.2834429001434233,0.7,medium,28,True,LOCAL_MINIMUM,G,True,250.263657800865,0.0,21,336.0,2.0,2,3,G,3;6,3;1,1;3,0.0,-8.972511326790261,4.466399986995384,2;2;-1;3;1;0;1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r3,E9R:N8:K4:ring:p0.70:cv0.35:r3,2928534751,ring,8,4,2.0,0.35,0.37998177702302915,0.7,medium,28,True,LOCAL_MINIMUM,G,True,252.28613348948141,0.0,15,259.0,2.0,2,3,G,3;7,0;-1,-1;0,0.0,-15.44182219440128,4.667400004109368,1;2;2;0;1;3;0;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r4,E9R:N8:K4:ring:p0.70:cv0.35:r4,2423991834,ring,8,4,2.0,0.35,0.6034946033235699,0.7,medium,17,True,LOCAL_MINIMUM,G,True,286.31587036172994,0.0,17,367.5,2.0,2,3,G,2;6,-1;0,0;-1,0.0,-7.170503611441291,3.141599998343736,3;1;-1;0;2;2;0;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r5,E9R:N8:K4:ring:p0.70:cv0.35:r5,1001212371,ring,8,4,2.0,0.35,0.27167308757667435,0.7,medium,28,True,LOCAL_MINIMUM,G,True,251.76761223800477,0.0,17,336.0,2.0,2,3,G,0;3,2;0,0;2,0.0,-3.2721778304472338,5.743199988501146,2;3;2;0;1;0;-1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r6,E9R:N8:K4:ring:p0.70:cv0.35:r6,2685487519,ring,8,4,2.0,0.35,0.32735758898756945,0.7,medium,28,True,LOCAL_MINIMUM,G,True,262.6447426665337,0.0,15,269.5,2.0,2,3,G,1;4,-1;1,1;-1,0.0,-25.22334063784106,3.7038000009488314,2;-1;3;2;1;0;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r7,E9R:N8:K4:ring:p0.70:cv0.35:r7,3042220317,ring,8,4,2.0,0.35,0.20145897355319592,0.7,medium,27,True,LOCAL_MINIMUM,G,True,250.78606155956297,0.0,15,259.0,2.0,2,3,G,5;7,3;-1,-1;3,0.0,-11.883770687488614,5.252200004179031,1;2;2;1;0;3;2;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r8,E9R:N8:K4:ring:p0.70:cv0.35:r8,4200356893,ring,8,4,2.0,0.35,0.27796190613498906,0.7,medium,19,True,LOCAL_MINIMUM,G,True,211.03896081463196,0.0,21,508.5,,>3,3,G,,,,0.0,0.0,9.4913000066299,3;-1;3;0;2;0;-1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.35:r9,E9R:N8:K4:ring:p0.70:cv0.35:r9,1966268822,ring,8,4,2.0,0.35,0.29736038758660877,0.7,medium,18,True,LOCAL_MINIMUM,G,True,311.70205663802676,0.0,21,458.0,2.0,2,3,G,2;3,3;-1,-1;3,0.0,-28.055859421412897,4.374699987238273,1;2;3;-1;0;0;0;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r0,E9R:N8:K4:ring:p0.70:cv0.65:r0,3788569503,ring,8,4,2.0,0.65,0.480224175124312,0.7,medium,26,True,LOCAL_MINIMUM,G,True,190.762221264784,0.0,21,413.0,3.0,3,3,G,0;2;5,0;1;2,2;0;1,0.0,-26.463984438813057,12.15659998706542,0;-1;1;-1;-1;2;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r1,E9R:N8:K4:ring:p0.70:cv0.65:r1,1502312443,ring,8,4,2.0,0.65,0.6852524269242567,0.7,medium,28,True,LOCAL_MINIMUM,G,True,336.9144879865358,0.0,24,506.5,2.0,2,3,G,1;2,2;1,1;2,0.0,-41.29222219064708,5.436300009023398,3;2;1;0;3;0;-1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r2,E9R:N8:K4:ring:p0.70:cv0.65:r2,999481200,ring,8,4,2.0,0.65,0.37963694303586204,0.7,medium,20,True,LOCAL_MINIMUM,G,True,328.80605173562844,0.0,22,346.5,2.0,2,3,G,3;7,-1;0,0;-1,0.0,-7.827936725025026,4.056300007505342,2;1;0;-1;1;3;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r3,E9R:N8:K4:ring:p0.70:cv0.65:r3,4056260850,ring,8,4,2.0,0.65,0.6766413352822981,0.7,medium,13,True,LOCAL_MINIMUM,G,True,285.9153648133581,0.0,29,630.5,2.0,2,3,G,0;1,2;1,1;2,0.0,-0.11003930630373304,1.9677999953273684,2;1;2;-1;-1;2;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r4,E9R:N8:K4:ring:p0.70:cv0.65:r4,1598014748,ring,8,4,2.0,0.65,0.4045412711244376,0.7,medium,28,True,LOCAL_MINIMUM,G,True,289.2764094549783,0.0,15,269.5,2.0,2,3,G,0;3,-1;1,1;-1,0.0,-22.778383936530567,5.150400014827028,-1;2;0;1;3;0;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r5,E9R:N8:K4:ring:p0.70:cv0.65:r5,617690392,ring,8,4,2.0,0.65,0.747179708076133,0.7,medium,27,True,LOCAL_MINIMUM,G,True,254.48911838283,0.0,21,395.0,2.0,2,3,G,0;5,0;1,1;0,0.0,-5.344511076555207,3.1097999890334904,0;-1;0;1;3;1;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r6,E9R:N8:K4:ring:p0.70:cv0.65:r6,69273555,ring,8,4,2.0,0.65,0.34733684364112144,0.7,medium,28,True,LOCAL_MINIMUM,G,True,286.25341091108623,0.0,20,336.0,2.0,2,3,G,0;5,3;0,0;3,0.0,-34.13355333442345,6.079399987356737,3;1;3;1;-1;0;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r7,E9R:N8:K4:ring:p0.70:cv0.65:r7,1343016066,ring,8,4,2.0,0.65,0.5532099325328799,0.7,medium,28,True,LOCAL_MINIMUM,G,True,233.96457877511824,0.0,18,297.5,2.0,2,3,G,0;3,-1;3,3;-1,0.0,-15.877600666650398,3.7456999998539686,-1;3;0;3;2;-1;1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r8,E9R:N8:K4:ring:p0.70:cv0.65:r8,2252419968,ring,8,4,2.0,0.65,0.6266049997502157,0.7,medium,28,True,LOCAL_MINIMUM,G,True,216.69147845020566,0.0,20,325.5,2.0,2,3,G,0;2,2;-1,-1;2,0.0,-35.32569964111832,5.160200002137572,2;-1;-1;0;2;1;-1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv0.65:r9,E9R:N8:K4:ring:p0.70:cv0.65:r9,3983276583,ring,8,4,2.0,0.65,0.6671093032467715,0.7,medium,15,True,LOCAL_MINIMUM,G,True,262.8777756648114,0.0,14,252.0,2.0,2,3,G,3;7,-1;1,1;-1,0.0,-8.137010170761364,2.28760001482442,3;1;0;-1;-1;3;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r0,E9R:N8:K4:ring:p0.70:cv1.00:r0,177974652,ring,8,4,2.0,1.0,0.6861391190656848,0.7,medium,22,True,LOCAL_MINIMUM,G,True,276.7045316849683,0.0,21,437.5,2.0,2,3,G,3;5,0;1,1;0,0.0,-25.057218341117647,3.10250002075918,3;-1;0;0;-1;1;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r1,E9R:N8:K4:ring:p0.70:cv1.00:r1,1286660217,ring,8,4,2.0,1.0,0.9196192103156744,0.7,medium,14,True,LOCAL_MINIMUM,G,True,272.92542640131444,0.0,14,262.5,2.0,2,3,G,2;5,3;0,0;3,0.0,-33.43676808929615,2.1859999978914857,2;0;3;3;-1;0;-1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r2,E9R:N8:K4:ring:p0.70:cv1.00:r2,1555907054,ring,8,4,2.0,1.0,0.6180593037178144,0.7,medium,19,True,LOCAL_MINIMUM,G,True,330.3317175437763,0.0,17,357.0,2.0,2,3,G,0;1,3;2,2;3,0.0,-22.67109482455264,3.7826999905519187,3;2;0;1;1;0;-1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r3,E9R:N8:K4:ring:p0.70:cv1.00:r3,2944258608,ring,8,4,2.0,1.0,0.7473009400126788,0.7,medium,28,True,LOCAL_MINIMUM,G,True,223.79447185474407,0.0,25,561.0,2.0,2,3,G,4;6,-1;3,3;-1,0.0,-2.0722460184013443,3.372000006493181,-1;-1;3;0;-1;1;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r4,E9R:N8:K4:ring:p0.70:cv1.00:r4,4103567291,ring,8,4,2.0,1.0,0.5114876671910931,0.7,medium,16,True,LOCAL_MINIMUM,G,True,241.08857557382876,0.0,20,491.0,2.0,2,3,G,3;7,1;3,3;1,0.0,-1.3405855996281986,3.5327999794390053,2;0;0;1;3;-1;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r5,E9R:N8:K4:ring:p0.70:cv1.00:r5,669749729,ring,8,4,2.0,1.0,0.632403372278253,0.7,medium,28,True,LOCAL_MINIMUM,G,True,312.32713230677956,0.0,17,325.5,2.0,2,3,G,2;3,1;0,0;1,0.0,-47.66599733748927,5.078799993498251,-1;2;1;0;2;3;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r6,E9R:N8:K4:ring:p0.70:cv1.00:r6,2591140839,ring,8,4,2.0,1.0,0.7980209393181943,0.7,medium,25,True,LOCAL_MINIMUM,G,True,254.04320962201976,0.0,20,353.5,2.0,2,3,G,1;2,3;2,2;3,0.0,-13.757958767590239,2.698600001167506,2;3;2;-1;3;1;0;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r7,E9R:N8:K4:ring:p0.70:cv1.00:r7,2255874584,ring,8,4,2.0,1.0,0.9163419917898681,0.7,medium,28,True,LOCAL_MINIMUM,G,True,257.9806969279246,0.0,21,545.0,2.0,2,3,G,0;1,1;-1,-1;1,0.0,-22.75557265190553,3.461599990259856,1;-1;0;-1;0;3;2;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r8,E9R:N8:K4:ring:p0.70:cv1.00:r8,2511592347,ring,8,4,2.0,1.0,0.7830733875682663,0.7,medium,28,True,LOCAL_MINIMUM,G,True,247.2610179388452,0.0,24,552.0,2.0,2,3,G,2;4,2;0,0;2,0.0,-26.558236110251443,4.975099989678711,3;3;2;2;0;2;1;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.70:cv1.00:r9,E9R:N8:K4:ring:p0.70:cv1.00:r9,2554969781,ring,8,4,2.0,1.0,0.40932894028235667,0.7,medium,24,True,LOCAL_MINIMUM,G,True,288.8885777770268,0.0,18,374.5,2.0,2,3,G,3;5,1;-1,-1;1,0.0,-14.014580980328269,2.3794000153429806,0;3;3;1;2;-1;1;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r0,E9R:N8:K4:ring:p0.85:cv0.00:r0,877552101,ring,8,4,2.0,0.0,0.0,0.85,medium,24,True,LOCAL_MINIMUM,Q,False,341.5231958327416,0.8553436219361119,16,318.5,,>3,3,Q,,,,0.0,0.0,13.158499990822747,1;2;1;1;2;2;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r1,E9R:N8:K4:ring:p0.85:cv0.00:r1,3291044162,ring,8,4,2.0,0.0,0.0,0.85,medium,26,True,LOCAL_MINIMUM,G,True,325.77153947959437,0.0,16,308.0,2.0,2,3,G,1;7,2;3,3;2,0.0,-13.9087540193742,6.3916000071913,2;2;2;1;0;3;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r2,E9R:N8:K4:ring:p0.85:cv0.00:r2,1254174667,ring,8,4,2.0,0.0,0.0,0.85,medium,19,True,LOCAL_MINIMUM,Q,False,305.01147455468237,0.8550650059661908,16,287.0,,>3,3,Q,,,,0.0,0.0,13.25139999971725,0;1;1;3;3;0;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r3,E9R:N8:K4:ring:p0.85:cv0.00:r3,1456078091,ring,8,4,2.0,0.0,0.0,0.85,medium,18,True,LOCAL_MINIMUM,G,True,309.10664118366674,0.0,16,318.5,2.0,2,3,G,1;6,1;3,3;1,0.0,-12.467705226025615,3.072999999858439,3;1;0;0;2;2;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r4,E9R:N8:K4:ring:p0.85:cv0.00:r4,3030592060,ring,8,4,2.0,0.0,0.0,0.85,medium,19,True,LOCAL_MINIMUM,G,True,302.46761163284225,0.0,16,297.5,2.0,2,3,G,2;3,2;0,0;2,0.0,-19.53517751258846,4.417899996042252,0;1;2;0;1;3;1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r5,E9R:N8:K4:ring:p0.85:cv0.00:r5,550032669,ring,8,4,2.0,0.0,0.0,0.85,medium,14,True,LOCAL_MINIMUM,Q,False,357.2211172173363,0.8640563845996674,16,350.0,,>3,3,Q,,,,0.0,0.0,4.91460002376698,1;1;1;3;0;2;0;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r6,E9R:N8:K4:ring:p0.85:cv0.00:r6,4163794464,ring,8,4,2.0,0.0,0.0,0.85,medium,27,True,LOCAL_MINIMUM,G,True,330.3409650467696,0.0,16,308.0,2.0,2,3,G,1;2,0;1,1;0,0.0,-39.31150527668409,5.190000025322661,2;0;1;0;2;3;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r7,E9R:N8:K4:ring:p0.85:cv0.00:r7,2054338237,ring,8,4,2.0,0.0,0.0,0.85,medium,24,True,LOCAL_MINIMUM,Q,False,332.17242382385865,0.8566479611669564,16,318.5,,>3,3,Q,,,,0.0,0.0,15.690499974880368,2;3;1;0;0;0;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N8:K4:ring:p0.85:cv0.00:r8,E9R:N8:K4:ring:p0.85:cv0.00:r8,3482895061,ring,8,4,2.0,0.0,0.0,0.85,medium,15,True,LOCAL_MINIMUM,Q,False,301.1704607365977,1.409307685547339,16,360.5,,>3,3,Q,,,,0.0,0.0,8.609500015154481,3;1;1;2;0;1;1;3,,,
