candidate_id,source,query,relation
C3862E6369260,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C7E4DA4D189C7,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CE777AD97A88F,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CC9B221E8DC50,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C1808E037AB2B,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C0ADDFBA4B05D,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CFEB033864E11,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CCD54E918FDB0,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CE576119595E3,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C96409F109DBF,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CA1A704DDBFD0,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C40F27817919C,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C50BD770B1D3B,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C6954F7754317,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C13AD8119B76A,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CB72E01DEE54D,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C4E7B443866B6,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C049DA18F4AD3,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C345C623B30E6,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C2DB806194B85,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CF6D2A058B55E,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C032916D49DB9,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C0AA52473F734,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C8C5D34E4A76C,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
CC4FC6F5B66C3,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C8C8CAF6733F5,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C2FBAF84979EB,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C580E89DB0533,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C46D22E5CC12D,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C38B5F9118663,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C66C853F4E12E,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C66C853F4E12E,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,possible_duplicate_100.0
C3270A6300492,openalex;openalex_snowball,SB_B_CCFE8ABE83AD1,discovered
C13E2CDAE334D,openalex;openalex_snowball,SB_F_CCFE8ABE83AD1,discovered
CD2AB2166C385,openalex;openalex_snowball,SB_F_CCFE8ABE83AD1,discovered
C38D3E49C1345,openalex;openalex_snowball,SB_F_CCFE8ABE83AD1,discovered
CA9D1E7C3924C,openalex;openalex_snowball,SB_F_CCFE8ABE83AD1,discovered
CEE30FA8328D1,openalex;openalex_snowball,SB_F_CCFE8ABE83AD1,discovered
CA990334B83E0,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CEF6BD8B4C9E5,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CCCD3E3D7477D,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C23D2C44E653D,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CA0E7CCCCAABB,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C45578D526942,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C806A699E9EBB,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C88E07EDBD472,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CFA6088D8DD01,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C4131AC50C7D7,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C4E70448C98A2,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CF3D0DB17E79A,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C31A8F3292957,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C5FA72F2FDA09,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CC51BC1AF4FA0,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CA592D4497050,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CC19DD51B5E5F,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CB1ED4B3B96CC,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CA98E2B54192C,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CE11C785A7309,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CDCB7EFD7F76A,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C5D8B07DC1C4B,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CB024F2438275,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C5CC5FA9618EB,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CE64F439C42BA,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C2E96E205C01E,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C52CA60D5E645,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C7E590CD7A80F,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C330846BCC799,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C57EF968801EF,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C331D8FC133B4,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C165CEA93A82C,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CFCBC651DF2D3,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CD27695E530AD,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C7C73E4A5DD05,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C440F44AFE578,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C61B6D4FB0D36,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CF02CE08E854B,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CAC74929615FD,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
CB518820523D1,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C8279CEBA0681,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C1F8029D08422,openalex;openalex_snowball,SB_B_CCE288522BB14,discovered
C483ED9B07E60,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C9D95981D6EC1,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C4AEAB91E863B,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C0791FC8CEF85,openalex;openalex_snowball,SB_F_CCE288522BB14;SB_B_CA9EA6431B5EC,discovered
CF9A3AEF1BD67,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CDEDC925F7B23,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C0CDCE0749BBC,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C857ACD2696C7,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C461AEAC3F378,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CEA1C303255D1,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CCEE44868C755,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CF14F83C2F5B1,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
C4BDB4814A0FA,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CCE230CCE7507,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CF6A341D90F26,openalex;openalex_snowball,SB_F_CCE288522BB14,discovered
CDF44A596F982,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C1DBF1475631E,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CA03651625403,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C4C86D96A45D2,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C5A3277764A58,possible_duplicate_100.0
CEC5D9AEF2836,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C5A3277764A58,discovered
C1B270B8B0AF2,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C1CC107D95685,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C659E928472DA,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C3DE587CD307A,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C55AEC4EE9876,discovered
C887069628ACE,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C55AEC4EE9876,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C981388000750,discovered
CADBB5059B05D,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C8E901D1895BA,discovered
CDABAA05388B5,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C222CC14785E5,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CFC0148811244,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C4683EB802944,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C981388000750,discovered
C41DFAA18CCC5,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C6186FE9BDB0B,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CEE054EA98CD4,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C95968CDD5C89,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C3F7EB0E7A5BC,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C541C47BC2BA5,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_B_C55AEC4EE9876,discovered
CFF6E2866698D,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CA9E1827F37CB,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C0D910FB15FE8,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C42ABB6B7DEF0,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C72E28CCE4ED1,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CDDE70A336DDF,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CA33AD7B68FB1,openalex;openalex_snowball,SB_B_CA9EA6431B5EC;SB_F_C4BF0C9CC85AB,discovered
C94C775C34266,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C872395A8D7C0,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C3ED7F54BD331,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CEE02184AAFCA,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CE8B5DD7C6BCD,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C17F9B0BF8D32,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
CF748088503D9,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,discovered
C73EA033C2DAF,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
CBA393A099434,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C50F5B9727878,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C5589BE2764F3,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
CC498E13F82EC,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C37573A4F338D,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C1580B0629E98,openalex;openalex_snowball,SB_F_CA9EA6431B5EC;SB_F_C55AEC4EE9876;SB_F_CD617355078E3,discovered
C303D72851CCF,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C88C3E4461EE2,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C44E65B01D88B,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C40447796ACDE,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C1CCB9F3AB808,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C1BA15D36E6C9,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C79799A5C4980,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C3C5D44BFCE40,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
CB4B06E4D4B68,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C24CBE7656322,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
CA57713174F9C,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C1EBBC3523935,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C5CD12E65F63F,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C01F9F74DABFE,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C28CC9425524E,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C53767165FDF7,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C41C98FBF40A5,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
C34C4B2116627,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,discovered
CC3CD8C75BD1E,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CA910DA466E9B,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C07A6C5C53E49,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C645253A701C1,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C5A6756773414,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CF5BDC856AB12,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CE7063D5A643F,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C902D030A7B3C,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CA0C8509D1AB6,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C825D37CF93C4,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CD9B206378C15,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C75DFD0C9D1EF,openalex;openalex_snowball,SB_B_C9A98F3EFEE56;SB_B_CD617355078E3,discovered
C06099541CF7C,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C965ED14C42B8,openalex;openalex_snowball,SB_B_C9A98F3EFEE56;SB_F_C0062B3C3E1C9;SB_B_CC66E9A6E37AB,discovered
CAF01C2EC28F2,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C4BF0C9CC85AB,openalex;openalex_snowball,SB_B_C9A98F3EFEE56;SB_B_CA33AD7B68FB1,discovered
C854F1AD4AC4A,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C7A3289C4F44C,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C9D3853B4A428,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C87F26E0FC859,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C119DF832D327,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C60EB8A11D64C,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C16508AB5F174,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C8346076082F5,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CD3A3F57C3844,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C92F7FB000586,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C85FD5EB93AF6,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CCE87C2AFF168,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C3848EFE34ADB,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C0736FD2AB619,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CDAE4CD4F3281,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CDE08BC05F461,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C604072FEB3E0,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C5107D1C775D4,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
C5E0F12548BB7,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CA9015F71D107,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,discovered
CFF91900AFEC4,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
CA2D7845C71EA,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C6F828CC12402,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C9DBE598AF11A,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C002240066FFE,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C0215A58FAC5B,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C38BCB7338DF4,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C9AA83B059A9C,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C97DCAE626DCB,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C04CD43B4CA45,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C48922FBECBD7,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C954077BC37FD,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C6F55B57AF2A5,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C9B750DD0B7E9,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C75100123439A,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,discovered
C6EE049B32299,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CACE3FEC1FCBF,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CABE9C223A99F,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CAAA1E5C5C32C,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CA4176442001F,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C80EE8E05E532,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C06EA9BCF9ED9,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CA2C9C4118251,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CC0BCADD9ECED,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CDC95A8F28BBA,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CA78CB387B5DB,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C671F39767049,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C8249F475BC81,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C8D10ACCFE4BC,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CE9E034F2FE42,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CB1304AF62690,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C95ED76576291,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C7D82122BA8A3,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CC4288675177D,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CFC0C5F8CA271,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
C8F7FF28F5B03,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CB36CA915D15A,crossref;stage1c_query_repair,Q8_game_dynamics,discovered
CC5547019205A,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CE7E5509FF0A7,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C6726BF24C42A,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CCEAD268FDD1D,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CF784E6CB11A6,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CBCFC85BA45E4,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C2B75F466DF16,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CBA204152D128,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CE2A0E68B6C54,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C9772B17F1424,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C7A9D9B808B6A,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CA74B7A4A765D,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C6AF51D1467FB,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CF4111EF89624,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C98609B57C03A,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C1FC02F3FE60C,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CC020D2C2018C,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C42EEFABF1982,crossref;stage1c_query_repair,Q9_safety_transport,discovered
CBD8102D155A2,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C2849955ADBB4,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C8B9D36043464,crossref;stage1c_query_repair,Q9_safety_transport,discovered
C9854075C322A,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CA2EC062D85E0,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CA8A453FEEB8B,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C40401893EA2B,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CB079E4EAA16C,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CE32BA82A2C7E,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C62E03C71C668,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CB610F78AAEE1,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CD01C8A55EAC3,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C0BC2703014F6,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CF8D8AE54BE63,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C48C63818778E,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C17D7310E0FC8,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C3D639A8318F2,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C0C43A1C02233,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C4C88A990F69D,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C378F742E7A72,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C8B0F8B771CC8,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CF0BC51D9FA65,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C0B5E8DCD1EE0,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CF1E6B4B22E62,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C3507E188C794,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CB0EDEF4B68E7,openalex;stage1c_query_repair,Q9_safety_transport,discovered
CC649C332038B,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C2DBA5D5054C7,openalex;stage1c_query_repair,Q9_safety_transport,discovered
C439BBFD49450,crossref;stage1c_query_repair;openalex_snowball,Q10_industrial_context;SB_B_C2A4C241C5C92,discovered
C76304DC7B6A5,crossref;stage1c_query_repair,Q10_industrial_context,discovered
C3A8BD84DBEF8,crossref;stage1c_query_repair,Q10_industrial_context,discovered
CA3BB7E4283B0,crossref;stage1c_query_repair,Q10_industrial_context,discovered
C559DD900F0FE,crossref;stage1c_query_repair,Q10_industrial_context,discovered
C050312807A22,crossref;stage1c_query_repair,Q10_industrial_context,discovered
C1D42BCDF0208,crossref;stage1c_query_repair,Q10_industrial_context,discovered
C2F7B59EE5A03,crossref;stage1c_query_repair,Q10_industrial_context,discovered
CE72251706A18,crossref;stage1c_query_repair,Q10_industrial_context,discovered
CB0084A561B98,crossref;stage1c_query_repair,Q10_industrial_context,discovered
CAEF2CAC71070,crossref;stage1c_query_repair,Q10_industrial_context;Q15_amr_agv_industrial,discovered
CD4502AA5AA1D,crossref;stage1c_query_repair,Q10_industrial_context,discovered
CCA2ADF99C1E5,crossref;stage1c_query_repair,Q10_industrial_context,discovered
CEB519002F0A7,crossref;stage1c_query_repair;openalex_snowball,Q10_industrial_context;Q15_amr_agv_industrial;SB_F_C5A3277764A58,discovered
