t_s,method,robot,x_m,y_m,command_x_m,command_y_m,replay_error_m
14.64,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
14.64,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
14.64,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
14.76,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
14.76,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
14.76,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
14.76,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
14.76,distributed_pd_hocbf,0,0.3571477200000004,1.02517536,0.3571477183377265,1.0251753590808306,1.8994806742261874e-09
14.76,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
14.76,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
14.76,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
14.88,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
14.88,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
14.88,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
14.88,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
14.88,distributed_pd_hocbf,0,0.4298761899999999,0.98186204,0.4298761866319447,0.9818620409968499,3.51247852806274e-09
14.88,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
14.88,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
14.88,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.0,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.0,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.0,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.0,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.0,distributed_pd_hocbf,0,0.5026050400000006,0.93854799,0.5026050437771197,0.9385479896312156,3.795079758967143e-09
15.0,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.0,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.0,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.12,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.12,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.12,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.12,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.12,distributed_pd_hocbf,0,0.5753365100000005,0.89523733,0.575336509454961,0.8952373257356799,4.2990108410157725e-09
15.12,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.12,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.12,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.24,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.24,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.24,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.24,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.24,distributed_pd_hocbf,0,0.6480721799999998,0.85193301,0.6480721761789754,0.8519330064810388,5.1945467097495906e-09
15.24,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.24,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.24,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.36,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.36,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.36,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.36,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.36,distributed_pd_hocbf,0,0.7174461700000005,0.81064135,0.7174461734784616,0.8106413469219605,4.644784015449977e-09
15.36,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.36,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.36,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.48,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.48,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.48,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.48,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.48,distributed_pd_hocbf,0,0.78040004,0.77179728,0.7804000368833703,0.7717972759646086,5.098800297525465e-09
15.48,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.48,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.48,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.6,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.6,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.6,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.6,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.6,distributed_pd_hocbf,0,0.8382337299999998,0.73221795,0.8382337251831444,0.7322179537850797,6.126085523447339e-09
15.6,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.6,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.6,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.72,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.72,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.72,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.72,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.72,distributed_pd_hocbf,0,0.8935812400000005,0.68835351,0.8935812369637457,0.68835351203851,3.657098079291862e-09
15.72,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.72,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.72,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.84,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.84,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.84,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.84,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.84,distributed_pd_hocbf,0,0.9467149300000006,0.63891932,0.9467149255926017,0.6389193216021897,4.689581735992976e-09
15.84,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.84,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.84,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
15.96,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
15.96,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
15.96,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
15.96,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
15.96,distributed_pd_hocbf,0,0.9971951700000004,0.58392559,0.9971951699052859,0.5839255894596408,5.485972071102137e-10
15.96,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
15.96,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
15.96,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.08,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.08,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.08,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.08,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.08,distributed_pd_hocbf,0,1.0448043800000004,0.52385953,1.044804376182598,0.5238595257559336,5.708297467094937e-09
16.08,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.08,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.08,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.2,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.2,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.2,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.2,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.2,distributed_pd_hocbf,0,1.0881421800000002,0.46152346,1.0881421760032044,0.4615234628401857,4.903165439838993e-09
16.2,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.2,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.2,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.32,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.32,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.32,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.32,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.32,distributed_pd_hocbf,0,1.12672171,0.39941251,1.1267217057866645,0.39941250915208987,4.297807263528635e-09
16.32,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.32,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.32,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.44,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.44,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.44,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.44,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.44,distributed_pd_hocbf,0,1.1606542800000001,0.3394706,1.1606542791882157,0.339470597512731,2.616390840090812e-09
16.44,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.44,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.44,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.56,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.56,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.56,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.56,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.56,distributed_pd_hocbf,0,1.1901835400000005,0.28299378,1.1901835411102146,0.2829937782090179,2.107176374025532e-09
16.56,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.56,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.56,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.68,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.68,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.68,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.68,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.68,distributed_pd_hocbf,0,1.2138854200000004,0.2318962,1.2138854157079537,0.23189619533859215,6.336433390250553e-09
16.68,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.68,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.68,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.8,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.8,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.8,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.8,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.8,distributed_pd_hocbf,0,1.2304901,0.18706068,1.2304900969485084,0.18706068331788286,4.5077651950375815e-09
16.8,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.8,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.8,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
16.92,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
16.92,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
16.92,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
16.92,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
16.92,distributed_pd_hocbf,0,1.2401092,0.14823679,1.2401092006077699,0.1482367912566456,1.3959019730755684e-09
16.92,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
16.92,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
16.92,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
17.04,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
17.04,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
17.04,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
17.04,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
17.04,distributed_pd_hocbf,0,1.2430756499999998,0.11967201,1.2430756541892114,0.11967201117712976,4.351451331744993e-09
17.04,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
17.04,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
17.04,distributed_pd_hocbf,3,4.665811820000001,0.57391501,4.6658118168650295,0.5739150118791336,3.655022410986712e-09
