candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,identity_resolution,version_relationship,doi_recovered,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
C02230D188DDB,Integral Sliding Mode Flight Controller Design for a Quadrotor and the Application in a Heterogeneous Multi-Agent System,Integral Sliding Mode Flight Controller Design for a Quadrotor and the Application in a Heterogeneous Multi-Agent System,integral sliding mode flight controller design for a quadrotor and the application in a heterogeneous multi agent system,Bingxian Mu; Kunwu Zhang; Yang Shi,Bingxian Mu; Kunwu Zhang; Yang Shi,bingxian mu; kunwu zhang; yang shi,2017,2017,IEEE Transactions on Industrial Electronics,IEEE Transactions on Industrial Electronics,10.1109/tie.2017.2711575,https://doi.org/10.1109/tie.2017.2711575,10.1109/tie.2017.2711575,,article,openalex:https://openalex.org/W2676821827,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,218,openalex,2026-09-12T20:41:58.852025+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,heterogeneous_capabilities,unclear,unclear,unclear,unclear,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,selected_single_reviewer,maybe_fulltext,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CA498AC8DC691,Output Consensus Control of Multiagent Systems With Unknown Nonlinear Dead Zone,Output Consensus Control of Multiagent Systems With Unknown Nonlinear Dead Zone,output consensus control of multiagent systems with unknown nonlinear dead zone,Qikun Shen; Peng Shi,Qikun Shen; Peng Shi,qikun shen; peng shi,2015,2015,IEEE Transactions on Systems Man and Cybernetics Systems,IEEE Transactions on Systems Man and Cybernetics Systems,10.1109/tsmc.2015.2503380,https://doi.org/10.1109/tsmc.2015.2503380,10.1109/tsmc.2015.2503380,,article,openalex:https://openalex.org/W2344252038,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,115,openalex,2026-09-12T20:41:58.859922+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C62863589CE47,Scaled Group Consensus in Multiagent Systems With First/Second-Order Continuous Dynamics,Scaled Group Consensus in Multiagent Systems With First/Second-Order Continuous Dynamics,scaled group consensus in multiagent systems with first second order continuous dynamics,Junyan Yu; Yang Shi,Junyan Yu; Yang Shi,junyan yu; yang shi,2017,2017,IEEE Transactions on Cybernetics,IEEE Transactions on Cybernetics,10.1109/tcyb.2017.2731601,https://doi.org/10.1109/tcyb.2017.2731601,10.1109/tcyb.2017.2731601,,article,openalex:https://openalex.org/W2751593041,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,113,openalex,2026-09-12T20:41:58.861804+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CF2545B0E23AD,DistributedH∞consensus of multi-agent systems: a performance region-based approach,DistributedH∞consensus of multi-agent systems: a performance region-based approach,distributedh consensus of multi agent systems a performance region based approach,Yu Zhao; Zhisheng Duan; Guanghui Wen; Guanrong Chen,Yu Zhao; Zhisheng Duan; Guanghui Wen; Guanrong Chen,yu zhao; zhisheng duan; guanghui wen; guanrong chen,2012,2012,International Journal of Control,International Journal of Control,10.1080/00207179.2011.652181,https://doi.org/10.1080/00207179.2011.652181,10.1080/00207179.2011.652181,,article,openalex:https://openalex.org/W2076909903,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,109,openalex,2026-09-12T20:41:58.863899+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CF1ED01E50F81,Consensusability of Discrete-Time Dynamic Multiagent Systems,Consensusability of Discrete-Time Dynamic Multiagent Systems,consensusability of discrete time dynamic multiagent systems,Guoxiang Gu; Laurentiu Marinovici; Frank L. Lewis,Guoxiang Gu; Laurentiu Marinovici; Frank L. Lewis,guoxiang gu; laurentiu marinovici; frank l. lewis,2011,2011,IEEE Transactions on Automatic Control,IEEE Transactions on Automatic Control,10.1109/tac.2011.2179431,https://doi.org/10.1109/tac.2011.2179431,10.1109/tac.2011.2179431,,article,openalex:https://openalex.org/W2093058682,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,97,openalex,2026-09-12T20:41:58.869156+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C6D643CA9B7C6,Synchronous Hybrid Event- and Time-Driven Consensus in Multiagent Networks With Time Delays,Synchronous Hybrid Event- and Time-Driven Consensus in Multiagent Networks With Time Delays,synchronous hybrid event and time driven consensus in multiagent networks with time delays,Feng Xiao; Tongwen Chen; Huijun Gao,Feng Xiao; Tongwen Chen; Huijun Gao,feng xiao; tongwen chen; huijun gao,2015,2015,IEEE Transactions on Cybernetics,IEEE Transactions on Cybernetics,10.1109/tcyb.2015.2428056,https://doi.org/10.1109/tcyb.2015.2428056,10.1109/tcyb.2015.2428056,,article,openalex:https://openalex.org/W2336159922,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,92,openalex,2026-09-12T20:41:58.870814+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;robustness_or_communication,distributed_coordination;robustness_communication,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CA5A95D717565,Couple-group consensus of continuous-time multi-agent systems under Markovian switching topologies,Couple-group consensus of continuous-time multi-agent systems under Markovian switching topologies,couple group consensus of continuous time multi agent systems under markovian switching topologies,Yilun Shang,Yilun Shang,yilun shang,2015,2015,Journal of the Franklin Institute,Journal of the Franklin Institute,10.1016/j.jfranklin.2015.08.003,https://doi.org/10.1016/j.jfranklin.2015.08.003,10.1016/j.jfranklin.2015.08.003,,article,openalex:https://openalex.org/W1420302572,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,55,openalex,2026-09-12T20:41:58.873658+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C8A9D0A3E09BE,Consensus seeking over Markovian switching networks with time-varying delays and uncertain topologies,Consensus seeking over Markovian switching networks with time-varying delays and uncertain topologies,consensus seeking over markovian switching networks with time varying delays and uncertain topologies,Yilun Shang,Yilun Shang,yilun shang,2015,2015,Applied Mathematics and Computation,Applied Mathematics and Computation,10.1016/j.amc.2015.08.115,https://doi.org/10.1016/j.amc.2015.08.115,10.1016/j.amc.2015.08.115,,article,openalex:https://openalex.org/W2130308005,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,48,openalex,2026-09-12T20:41:58.876625+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C6A286D3D2D85,Distributed consensus protocol design for general linear multi‐agent systems: a consensus region approach,Distributed consensus protocol design for general linear multi‐agent systems: a consensus region approach,distributed consensus protocol design for general linear multi agent systems a consensus region approach,Zhongkui Li; Zhisheng Duan,Zhongkui Li; Zhisheng Duan,zhongkui li; zhisheng duan,2014,2014,IET Control Theory and Applications,IET Control Theory and Applications,10.1049/iet-cta.2014.0012,https://doi.org/10.1049/iet-cta.2014.0012,10.1049/iet-cta.2014.0012,,article,openalex:https://openalex.org/W2000908595,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,44,openalex,2026-09-12T20:41:58.878264+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C9E0C3E6694D3,Multi-agent consensus under delayed feedback: Fundamental constraint on graph and fundamental bound on delay,Multi-agent consensus under delayed feedback: Fundamental constraint on graph and fundamental bound on delay,multi agent consensus under delayed feedback fundamental constraint on graph and fundamental bound on delay,Tian Qi; Li Qiu; Jie Chen,Tian Qi; Li Qiu; Jie Chen,tian qi; li qiu; jie chen,2013,2013,,,10.1109/acc.2013.6579959,https://doi.org/10.1109/acc.2013.6579959,10.1109/acc.2013.6579959,,conference-paper,openalex:https://openalex.org/W2079914709,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,8,openalex,2026-09-12T20:41:58.881660+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CF303E7F7921D,Consensus over directed graph: Output feedback and topological constraints,Consensus over directed graph: Output feedback and topological constraints,consensus over directed graph output feedback and topological constraints,Tian Qi; Li Qiu; Jie Chen,Tian Qi; Li Qiu; Jie Chen,tian qi; li qiu; jie chen,2013,2013,,,10.1109/ascc.2013.6606016,https://doi.org/10.1109/ascc.2013.6606016,10.1109/ascc.2013.6606016,,conference-paper,openalex:https://openalex.org/W2090262841,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,6,openalex,2026-09-12T20:41:58.883572+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C04BEE25D5CE6,Sampled-data consensus tracking of nonlinear semi-Markovian multi-agent systems via improved reciprocally convex inequality,Sampled-data consensus tracking of nonlinear semi-Markovian multi-agent systems via improved reciprocally convex inequality,sampled data consensus tracking of nonlinear semi markovian multi agent systems via improved reciprocally convex inequality,Yan Zhao; Cheng‐De Zheng,Yan Zhao; Cheng‐De Zheng,yan zhao; cheng‐de zheng,2025,2025,Neural Computing and Applications,Neural Computing and Applications,10.1007/s00521-025-11263-w,https://doi.org/10.1007/s00521-025-11263-w,10.1007/s00521-025-11263-w,,article,openalex:https://openalex.org/W4410279625,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-12T20:41:58.887544+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,forward,new_snowball_candidate,,,,,,
C90AF52F343C0,Event-triggered leader-following consensus of nonlinear semi-Markovian multi-agent systems via improved integral inequalities,Event-triggered leader-following consensus of nonlinear semi-Markovian multi-agent systems via improved integral inequalities,event triggered leader following consensus of nonlinear semi markovian multi agent systems via improved integral inequalities,Yu Lu; Chengde Zheng,Yu Lu; Chengde Zheng,yu lu; chengde zheng,2024,2024,Transactions of the Institute of Measurement and Control,Transactions of the Institute of Measurement and Control,10.1177/01423312241267036,https://doi.org/10.1177/01423312241267036,10.1177/01423312241267036,,article,openalex:https://openalex.org/W4401485460,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-12T20:41:58.889769+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,forward,new_snowball_candidate,,,,,,
