experiment,world_id,world_seed,replicate,scenario,scenario_label,capacity_mode,capacity_label,capacity_sigma,capacity_cv,N,K,M,reserve_delta,hungarian_declared_feasible,hungarian_capacity_feasible,hungarian_false_feasible,hungarian_total_shortfall_kg,hungarian_minimum_margin_kg,hungarian_mean_margin_kg,milp_feasible,milp_optimal_certified,milp_mip_gap,milp_rescues_false_feasible,milp_solver_ms,milp_error
heterogeneity,4b4136269677e28f70b1,1570087913,1,ring,Anillo,extreme,Extrema,1.0,0.6930681063623491,18,4,12,0.2,True,False,True,4.298143076848888,-4.298143076848888,5.132379608103697,True,True,0.0,True,4.4357,
heterogeneity,41fcc5ea5055e6c6a880,284161225,2,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7952516346374097,2.8986566058918357,True,True,0.0,False,1.3954,
heterogeneity,41fcc5ea5055e6c6a880,284161225,2,ring,Anillo,low,Baja,0.15,0.1783732758853442,18,4,12,0.2,True,True,False,0.0,0.542297141905518,2.7677742893176096,True,True,0.0,False,11.4626,
heterogeneity,41fcc5ea5055e6c6a880,284161225,2,ring,Anillo,moderate,Moderada,0.35,0.41615614919789773,18,4,12,0.2,True,True,False,0.0,2.1872890548121404,4.2571761376914825,True,True,0.0,False,39.1216,
heterogeneity,41fcc5ea5055e6c6a880,284161225,2,ring,Anillo,high,Alta,0.65,0.6123160427135081,18,4,12,0.2,True,False,True,2.332917392219642,-2.332917392219642,2.9190652713963328,True,True,0.0,True,19.4037,
heterogeneity,41fcc5ea5055e6c6a880,284161225,2,ring,Anillo,extreme,Extrema,1.0,1.1538910005515022,18,4,12,0.2,True,False,True,9.9811464813531,-5.789243308918696,-1.9917841382795942,True,True,0.0,True,6.6388,
heterogeneity,ef226a720b96f6ecceba,2281431878,3,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,2.3860865716702033,2.6885150424545596,True,True,0.0,False,1.5512,
heterogeneity,ef226a720b96f6ecceba,2281431878,3,ring,Anillo,low,Baja,0.15,0.08645499941078179,18,4,12,0.2,True,True,False,0.0,2.1333083852849652,2.7201712931642597,True,True,0.0,False,21.4075,
heterogeneity,ef226a720b96f6ecceba,2281431878,3,ring,Anillo,moderate,Moderada,0.35,0.32543166983008665,18,4,12,0.2,True,True,False,0.0,0.8302752403682607,3.1549873078501602,True,True,0.0,False,7.9362,
heterogeneity,ef226a720b96f6ecceba,2281431878,3,ring,Anillo,high,Alta,0.65,0.5127413698129641,18,4,12,0.2,True,False,True,0.45716843049807165,-0.45716843049807165,2.2081004494800136,True,True,0.0,True,18.1819,
heterogeneity,ef226a720b96f6ecceba,2281431878,3,ring,Anillo,extreme,Extrema,1.0,0.8119801995612843,18,4,12,0.2,True,False,True,0.591938133097341,-0.591938133097341,2.8156950979702398,True,True,0.0,True,21.6521,
heterogeneity,30d5f84e4d01d338831b,2779588539,4,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.978024647375138,1.8629100062989687,True,True,0.0,False,1.6239,
heterogeneity,30d5f84e4d01d338831b,2779588539,4,ring,Anillo,low,Baja,0.15,0.12848399783660108,18,4,12,0.2,True,True,False,0.0,0.6889552864004447,1.9010299651226124,True,True,0.0,False,10.054,
heterogeneity,30d5f84e4d01d338831b,2779588539,4,ring,Anillo,moderate,Moderada,0.35,0.2858660206288043,18,4,12,0.2,True,False,True,0.5581995708273446,-0.5581995708273446,1.601811370925455,True,True,0.0,True,22.6687,
heterogeneity,30d5f84e4d01d338831b,2779588539,4,ring,Anillo,high,Alta,0.65,0.6468329858659841,18,4,12,0.2,True,False,True,0.28492489532615295,-0.28492489532615295,3.610776688529707,True,True,0.0,True,18.0641,
heterogeneity,30d5f84e4d01d338831b,2779588539,4,ring,Anillo,extreme,Extrema,1.0,0.7020806295223025,18,4,12,0.2,True,False,True,5.0773761057985904,-2.9384603330616965,-1.2693440264496476,True,True,0.0,True,10.0971,
heterogeneity,21c34b6d94e78a064d62,2169622396,5,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.6832115860916508,1.9977182302859438,True,True,0.0,False,1.3946,
heterogeneity,21c34b6d94e78a064d62,2169622396,5,ring,Anillo,low,Baja,0.15,0.1197260582167499,18,4,12,0.2,True,False,True,0.5380766876627985,-0.5380766876627985,1.8970361476937638,True,True,0.0,True,12.042,
heterogeneity,21c34b6d94e78a064d62,2169622396,5,ring,Anillo,moderate,Moderada,0.35,0.3907613986527503,18,4,12,0.2,True,True,False,0.0,0.07146728582578987,2.8020256826489987,True,True,0.0,False,6.1822,
heterogeneity,21c34b6d94e78a064d62,2169622396,5,ring,Anillo,high,Alta,0.65,0.663097132199453,18,4,12,0.2,True,False,True,14.991425692575998,-14.600244916819392,0.9074337516479252,True,True,0.0,True,6.2939,
heterogeneity,21c34b6d94e78a064d62,2169622396,5,ring,Anillo,extreme,Extrema,1.0,1.0822604966091918,18,4,12,0.2,True,False,True,0.32913305661461223,-0.30202941570795794,5.782714115909625,True,True,0.0,True,8.0667,
heterogeneity,6826df6f2a1a6c6e156b,2115385571,6,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.5750860138803819,1.5618763789784886,True,True,0.0,False,2.5313,
heterogeneity,6826df6f2a1a6c6e156b,2115385571,6,ring,Anillo,low,Baja,0.15,0.13290087398382963,18,4,12,0.2,True,False,True,0.3762449931331062,-0.3762449931331062,1.5748043164598737,True,True,0.0,True,23.5373,
heterogeneity,6826df6f2a1a6c6e156b,2115385571,6,ring,Anillo,moderate,Moderada,0.35,0.4611557808713928,18,4,12,0.2,True,False,True,1.4541578230422703,-1.4541578230422703,2.297012387020909,True,True,0.0,True,26.0248,
heterogeneity,6826df6f2a1a6c6e156b,2115385571,6,ring,Anillo,high,Alta,0.65,0.6181368487703689,18,4,12,0.2,True,False,True,5.797225242949601,-5.797225242949601,1.4264013839974485,True,True,0.0,True,26.2434,
heterogeneity,6826df6f2a1a6c6e156b,2115385571,6,ring,Anillo,extreme,Extrema,1.0,0.6546326722771867,18,4,12,0.2,True,False,True,11.244675026594525,-10.650302480457034,0.9690457385373495,True,True,0.0,True,56.1013,
heterogeneity,f0f2fcdf96086f1f6232,2680652308,7,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.2954052547486086,2.13801319151185,True,True,0.0,False,1.4655,
heterogeneity,f0f2fcdf96086f1f6232,2680652308,7,ring,Anillo,low,Baja,0.15,0.1602511273367966,18,4,12,0.2,True,True,False,0.0,0.4340537504260027,2.26760283698849,True,True,0.0,False,37.0662,
heterogeneity,f0f2fcdf96086f1f6232,2680652308,7,ring,Anillo,moderate,Moderada,0.35,0.34186142393600155,18,4,12,0.2,True,False,True,2.4331725488818954,-2.4331725488818954,1.5414481761456666,True,True,0.0,True,26.6886,
heterogeneity,f0f2fcdf96086f1f6232,2680652308,7,ring,Anillo,high,Alta,0.65,0.3873973802677919,18,4,12,0.2,True,False,True,6.613836140026837,-6.613836140026837,1.1243633723151982,True,True,0.0,True,37.6192,
heterogeneity,f0f2fcdf96086f1f6232,2680652308,7,ring,Anillo,extreme,Extrema,1.0,1.093160778369831,18,4,12,0.2,True,False,True,5.998120753110902,-4.422828833394988,0.9991692349560667,True,True,0.0,True,8.3846,
heterogeneity,455ba4fb8af9dd2479a2,2737844693,8,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.9135242670138766,3.4980587707207933,True,True,0.0,False,1.4972,
heterogeneity,455ba4fb8af9dd2479a2,2737844693,8,ring,Anillo,low,Baja,0.15,0.148036220720506,18,4,12,0.2,True,True,False,0.0,1.099218226423929,3.0681046127226566,True,True,0.0,False,33.3275,
heterogeneity,455ba4fb8af9dd2479a2,2737844693,8,ring,Anillo,moderate,Moderada,0.35,0.3455026492848027,18,4,12,0.2,True,False,True,0.38080843816362275,-0.38080843816362275,4.491144595943358,True,True,0.0,True,78.95,
heterogeneity,455ba4fb8af9dd2479a2,2737844693,8,ring,Anillo,high,Alta,0.65,0.494996030774301,18,4,12,0.2,True,False,True,5.1597838641622396,-5.1597838641622396,0.7803304383298328,True,True,0.0,True,12.5517,
heterogeneity,455ba4fb8af9dd2479a2,2737844693,8,ring,Anillo,extreme,Extrema,1.0,1.0727469008790518,18,4,12,0.2,True,False,True,2.7208341535864218,-2.0116022995366123,2.8446820193264566,True,True,0.0,True,24.1113,
heterogeneity,4748d09c220ea6819a8a,647070130,9,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.4454653740475027,3.09549746622215,True,True,0.0,False,2.3195,
heterogeneity,4748d09c220ea6819a8a,647070130,9,ring,Anillo,low,Baja,0.15,0.14225047475928743,18,4,12,0.2,True,True,False,0.0,1.6852229476819556,3.691299282819102,True,True,0.0,False,20.2784,
heterogeneity,4748d09c220ea6819a8a,647070130,9,ring,Anillo,moderate,Moderada,0.35,0.331675837522633,18,4,12,0.2,True,True,False,0.0,0.5071156223808178,2.75391304141643,True,True,0.0,False,25.9407,
heterogeneity,4748d09c220ea6819a8a,647070130,9,ring,Anillo,high,Alta,0.65,0.54565677198547,18,4,12,0.2,True,False,True,1.801547162920512,-1.801547162920512,4.991304038732082,True,True,0.0,True,23.8119,
heterogeneity,4748d09c220ea6819a8a,647070130,9,ring,Anillo,extreme,Extrema,1.0,1.099887923044989,18,4,12,0.2,True,False,True,11.728278131613102,-7.665640053142967,2.786947290172435,True,True,0.0,True,2.997,
heterogeneity,d49ce6b04b2a68bba3c7,3619232499,10,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.1861790281867926,2.3714618056569527,True,True,0.0,False,2.0339,
heterogeneity,d49ce6b04b2a68bba3c7,3619232499,10,ring,Anillo,low,Baja,0.15,0.15832213265495795,18,4,12,0.2,True,True,False,0.0,0.35489712344867286,1.8968039125908125,True,True,0.0,False,8.9158,
heterogeneity,d49ce6b04b2a68bba3c7,3619232499,10,ring,Anillo,moderate,Moderada,0.35,0.2536867764030598,18,4,12,0.2,True,False,True,0.06211643324856908,-0.06211643324856908,2.8111327118871166,True,True,0.0,True,9.4473,
heterogeneity,d49ce6b04b2a68bba3c7,3619232499,10,ring,Anillo,high,Alta,0.65,0.6649563616874911,18,4,12,0.2,True,False,True,2.0348170070436655,-2.0348170070436655,3.1851350294748304,True,True,0.0,True,7.8862,
heterogeneity,d49ce6b04b2a68bba3c7,3619232499,10,ring,Anillo,extreme,Extrema,1.0,0.825355070459471,18,4,12,0.2,True,False,True,3.1807834750273716,-2.5657697639967325,0.5526788319477628,True,True,0.0,True,5.2219,
heterogeneity,348145769224f7bab65f,2716436543,11,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.487639544869225,2.3911339422041444,True,True,0.0,False,1.5858,
heterogeneity,348145769224f7bab65f,2716436543,11,ring,Anillo,low,Baja,0.15,0.17403307707581867,18,4,12,0.2,True,True,False,0.0,1.8430731738254367,3.030392031862722,True,True,0.0,False,44.7972,
heterogeneity,348145769224f7bab65f,2716436543,11,ring,Anillo,moderate,Moderada,0.35,0.35955432533885284,18,4,12,0.2,True,True,False,0.0,0.307079855375493,2.851634559495995,True,True,0.0,False,13.7895,
heterogeneity,348145769224f7bab65f,2716436543,11,ring,Anillo,high,Alta,0.65,0.49868037156986206,18,4,12,0.2,True,True,False,0.0,2.347992645862311,3.1356973931783583,True,True,0.0,False,14.1347,
heterogeneity,348145769224f7bab65f,2716436543,11,ring,Anillo,extreme,Extrema,1.0,0.8375090896492502,18,4,12,0.2,True,False,True,5.800330002428501,-5.800330002428501,1.6002202638733296,True,True,0.0,True,11.6642,
heterogeneity,252897ff73e6d0329704,3262623137,12,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.743840598823228,2.3993456803695996,True,True,0.0,False,1.4581,
heterogeneity,252897ff73e6d0329704,3262623137,12,ring,Anillo,low,Baja,0.15,0.18694152785256477,18,4,12,0.2,True,False,True,0.8261566643599694,-0.8261566643599694,2.606465431637601,True,True,0.0,True,30.7653,
heterogeneity,252897ff73e6d0329704,3262623137,12,ring,Anillo,moderate,Moderada,0.35,0.20934680928344954,18,4,12,0.2,True,True,False,0.0,1.7405262642803834,3.6930862082870455,True,True,0.0,False,18.4657,
heterogeneity,252897ff73e6d0329704,3262623137,12,ring,Anillo,high,Alta,0.65,0.5876935640832889,18,4,12,0.2,True,False,True,2.4290202940423695,-2.4290202940423695,2.2858186723343845,True,True,0.0,True,9.1832,
heterogeneity,252897ff73e6d0329704,3262623137,12,ring,Anillo,extreme,Extrema,1.0,1.244571610623701,18,4,12,0.2,True,False,True,13.395728000694673,-9.396041894891063,-3.348932000173668,True,True,0.0,True,9.932,
heterogeneity,d9ca212de49a1c4f60cc,3174735387,13,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.0529323968957893,2.9672012689373166,True,True,0.0,False,1.8112,
heterogeneity,d9ca212de49a1c4f60cc,3174735387,13,ring,Anillo,low,Baja,0.15,0.1469657392512142,18,4,12,0.2,True,True,False,0.0,0.9397296904936407,3.134356719576004,True,True,0.0,False,99.5567,
heterogeneity,d9ca212de49a1c4f60cc,3174735387,13,ring,Anillo,moderate,Moderada,0.35,0.33716830828239236,18,4,12,0.2,True,False,True,0.022263334943911417,-0.022263334943911417,1.7754669324369843,True,True,0.0,True,51.1019,
heterogeneity,d9ca212de49a1c4f60cc,3174735387,13,ring,Anillo,high,Alta,0.65,0.534858016510618,18,4,12,0.2,True,False,True,1.0725630971829432,-1.0725630971829432,2.7482995734085485,True,True,0.0,True,26.8644,
heterogeneity,d9ca212de49a1c4f60cc,3174735387,13,ring,Anillo,extreme,Extrema,1.0,1.0786414360786905,18,4,12,0.2,True,False,True,7.05675772217565,-5.539378276166259,-0.5148042009482263,True,True,0.0,True,16.8995,
heterogeneity,f194e6747459b5d4f945,1958266455,14,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.5431047102890059,2.7400545614640777,True,True,0.0,False,1.6385,
heterogeneity,f194e6747459b5d4f945,1958266455,14,ring,Anillo,low,Baja,0.15,0.10173093133852604,18,4,12,0.2,True,True,False,0.0,0.21724283621017904,2.590015589926729,True,True,0.0,False,23.8157,
heterogeneity,f194e6747459b5d4f945,1958266455,14,ring,Anillo,moderate,Moderada,0.35,0.25423587070417863,18,4,12,0.2,True,False,True,1.225826301586869,-1.225826301586869,2.008387654457642,True,True,0.0,True,85.3998,
heterogeneity,f194e6747459b5d4f945,1958266455,14,ring,Anillo,high,Alta,0.65,0.781875511469259,18,4,12,0.2,True,False,True,1.365343315014,-1.3338755825317623,1.6184681158597525,True,True,0.0,True,23.7928,
heterogeneity,f194e6747459b5d4f945,1958266455,14,ring,Anillo,extreme,Extrema,1.0,1.4673476714497284,18,4,12,0.2,True,False,True,14.819366723415214,-10.760335949984029,1.3044959801703615,True,True,0.0,True,5.8927,
heterogeneity,e09231586d85b73ad8d9,1586859275,15,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.2251373426083454,2.70776019905293,True,True,0.0,False,1.5609,
heterogeneity,e09231586d85b73ad8d9,1586859275,15,ring,Anillo,low,Baja,0.15,0.1228916970841746,18,4,12,0.2,True,True,False,0.0,0.7031281682164199,2.7541624751770186,True,True,0.0,False,4.5339,
heterogeneity,e09231586d85b73ad8d9,1586859275,15,ring,Anillo,moderate,Moderada,0.35,0.2934467900530265,18,4,12,0.2,True,True,False,0.0,0.5678937755399893,3.0085581495999723,True,True,0.0,False,25.8879,
heterogeneity,e09231586d85b73ad8d9,1586859275,15,ring,Anillo,high,Alta,0.65,0.9365648748080787,18,4,12,0.2,True,False,True,9.819945714257729,-9.819945714257729,5.119625629186582,True,True,0.0,True,3.5136,
heterogeneity,e09231586d85b73ad8d9,1586859275,15,ring,Anillo,extreme,Extrema,1.0,0.8905277113243739,18,4,12,0.2,True,False,True,11.093237894892363,-10.79552986870569,-0.10518082001534901,True,True,0.0,True,8.4359,
heterogeneity,ed02965d5540dc34c102,1651252296,16,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.3127159727908877,2.485496968443178,True,True,0.0,False,1.4613,
heterogeneity,ed02965d5540dc34c102,1651252296,16,ring,Anillo,low,Baja,0.15,0.14490810873420423,18,4,12,0.2,True,True,False,0.0,2.4345387545663533,3.1452545089858397,True,True,0.0,False,110.8804,
heterogeneity,ed02965d5540dc34c102,1651252296,16,ring,Anillo,moderate,Moderada,0.35,0.346432354622155,18,4,12,0.2,True,True,False,0.0,1.581741074399332,2.7055339440745545,True,True,0.0,False,13.2447,
heterogeneity,ed02965d5540dc34c102,1651252296,16,ring,Anillo,high,Alta,0.65,0.6563283845854799,18,4,12,0.2,True,False,True,5.334523812810843,-4.0003054776198415,-0.04162240805757911,True,True,0.0,True,27.8726,
heterogeneity,ed02965d5540dc34c102,1651252296,16,ring,Anillo,extreme,Extrema,1.0,0.8958365389523472,18,4,12,0.2,True,False,True,15.892643404133244,-9.03002192454025,1.7995145527643452,True,True,0.0,True,16.6249,
heterogeneity,b25bb8e96a4f753fb06f,2198319965,17,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.5308440607037372,1.8304200840319145,True,True,0.0,False,1.633,
heterogeneity,b25bb8e96a4f753fb06f,2198319965,17,ring,Anillo,low,Baja,0.15,0.16652845949138118,18,4,12,0.2,True,True,False,0.0,1.1633012340789932,1.9632954793813204,True,True,0.0,False,50.8349,
heterogeneity,b25bb8e96a4f753fb06f,2198319965,17,ring,Anillo,moderate,Moderada,0.35,0.31050472457954026,18,4,12,0.2,True,False,True,4.507056723327839,-4.507056723327839,1.1323526530764214,True,True,0.0,True,15.5102,
heterogeneity,b25bb8e96a4f753fb06f,2198319965,17,ring,Anillo,high,Alta,0.65,0.7995492474338072,18,4,12,0.2,True,False,True,8.438983193444699,-8.438983193444699,1.479789191962384,True,True,0.0,True,18.2744,
heterogeneity,b25bb8e96a4f753fb06f,2198319965,17,ring,Anillo,extreme,Extrema,1.0,0.7677570093656652,18,4,12,0.2,True,False,True,9.414193447020509,-3.8686516972846583,-1.9730178440783275,True,True,0.0,True,23.799,
heterogeneity,ac54a5431fef41159c10,1019217046,18,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.5180099570026258,3.087239744919508,True,True,0.0,False,1.4996,
heterogeneity,ac54a5431fef41159c10,1019217046,18,ring,Anillo,low,Baja,0.15,0.15794047864742145,18,4,12,0.2,True,False,True,0.20495769176727663,-0.20495769176727663,3.242842473868603,True,True,0.0,True,20.4582,
heterogeneity,ac54a5431fef41159c10,1019217046,18,ring,Anillo,moderate,Moderada,0.35,0.3278583796927491,18,4,12,0.2,True,False,True,4.616790023103192,-4.616790023103192,3.2114860546546873,True,True,0.0,True,25.5254,
heterogeneity,ac54a5431fef41159c10,1019217046,18,ring,Anillo,high,Alta,0.65,1.059202790325704,18,4,12,0.2,True,False,True,10.236570204069443,-10.236570204069443,3.579041396135439,True,True,0.0,True,6.4272,
heterogeneity,ac54a5431fef41159c10,1019217046,18,ring,Anillo,extreme,Extrema,1.0,0.9455492946565404,18,4,12,0.2,True,False,True,2.8376154084102865,-2.8376154084102865,2.018309582928791,True,True,0.0,True,6.787,
heterogeneity,c0b14e3026ed912db180,3896230631,19,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,1.5101415108125638,2.3517452635179232,True,True,0.0,False,1.5268,
heterogeneity,c0b14e3026ed912db180,3896230631,19,ring,Anillo,low,Baja,0.15,0.15031157782091795,18,4,12,0.2,True,True,False,0.0,2.1676345489481967,3.2231807478463703,True,True,0.0,False,11.1315,
heterogeneity,c0b14e3026ed912db180,3896230631,19,ring,Anillo,moderate,Moderada,0.35,0.25374867111155436,18,4,12,0.2,True,True,False,0.0,0.45651845426436877,2.9940407361937864,True,True,0.0,False,16.1199,
heterogeneity,c0b14e3026ed912db180,3896230631,19,ring,Anillo,high,Alta,0.65,0.4660875198232909,18,4,12,0.2,True,False,True,6.029139779705677,-5.305180727838591,0.2838670890309044,True,True,0.0,True,39.629,
heterogeneity,c0b14e3026ed912db180,3896230631,19,ring,Anillo,extreme,Extrema,1.0,0.7447903904608009,18,4,12,0.2,True,False,True,1.5155786046848756,-1.5155786046848756,5.929312153381777,True,True,0.0,True,5.8888,
heterogeneity,01ab8ca275c3c977c530,3390692903,20,ring,Anillo,homogeneous,Homogénea,0.0,0.0,18,4,12,0.2,True,True,False,0.0,0.7520438283883895,3.08030308826433,True,True,0.0,False,1.543,
heterogeneity,01ab8ca275c3c977c530,3390692903,20,ring,Anillo,low,Baja,0.15,0.12147688346536319,18,4,12,0.2,True,False,True,1.4172361858140903,-1.4172361858140903,2.6869604311967934,True,True,0.0,True,9.3068,
heterogeneity,01ab8ca275c3c977c530,3390692903,20,ring,Anillo,moderate,Moderada,0.35,0.2637142440101559,18,4,12,0.2,True,False,True,1.6402091720102856,-1.6402091720102856,3.2687828154613676,True,True,0.0,True,39.4144,
heterogeneity,01ab8ca275c3c977c530,3390692903,20,ring,Anillo,high,Alta,0.65,0.711766338463027,18,4,12,0.2,True,False,True,6.597286508008135,-3.981007383139625,0.6901937367605744,True,True,0.0,True,14.7991,
heterogeneity,01ab8ca275c3c977c530,3390692903,20,ring,Anillo,extreme,Extrema,1.0,1.481721740220828,18,4,12,0.2,True,False,True,2.072241522837598,-1.5252014584867215,7.979597577003973,True,True,0.0,True,3.1163,
