unit_id,sha256,path,bytes,media_type,pages_or_section,corpus,is_canonical,canonical_duplicate,sp_target,claim_ids,claim_link_status,claim_relation,claim_link_reason,evidence_locator,symbols,symbol_status,symbol_note,evidence_status,evidence_status_note,use,generator,provenance,license
SRC-15b2587a92d82829,02396ed11763d4b78e5f71e9683813dccfcef6af12f6c5bbd945a8eb5991ce73,thesis/build/main.aux,90639,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-82746d5f1251d658,37361243c7053f4806a60d2b2628448ff3aed6191e9cba81bcf9d798317d908a,thesis/build/main.bbl,311403,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-da0fdaeab30cb096,f3d1c1769e108188cf5c8f7a5960637ec651d53773a35870e5a028e9618b4b0d,thesis/build/main.bcf,144940,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-a758d64bc399ee23,cb83b2fa4f7eaad156a81bdb7be0f1587bb8fd72b1eaec11af7ffcf141a14bc3,thesis/build/main.blg,1396,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-e371e506eed12981,79baebe5b89fbd6fa4b301c5b60d419b2c357e68cd183ba69388b4a178b05899,thesis/build/main.lof,3229,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-cd1cadd90da4f477,7510cfb0e4221247b3cc13d1ef7617dd0fcb8ce62a9e7737bbccf5a92c325fee,thesis/build/main.log,118574,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-3d38f6a8e71fc684,27b8681d876001a9f54e075d13eb2c95526066879c8c92cb9aa1ccd5f86e833c,thesis/build/main.lot,4938,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-2249fe743b642434,60f8c2575085284c4e05dee0c54e454aa7fdc575c840b9960a16adb11fd0536c,thesis/build/main.out,19790,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-c0c59f72d8c7f61f,9b3295b5c675f602a80e6edafa5584bdcc0a4b18836f349f8dd53db872f69195,thesis/build/main.pdf,2419285,application/pdf,pages:133,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-b6c3cf10d0cd45fc,6c93e66a48799716212d63bca283d6aa3f3f7ff976daf2f5000a8361a9fa5e12,thesis/build/main.run.xml,2428,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-6d78cb3e4021aa23,65a88a12a6c13d00a026afb40a56670d792c22acf6d25ed851724494f5ca419a,thesis/build/main.toc,15154,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,latex-build,author VIU thesis source,author-owned; repository
SRC-60f41aa599f084fa,6864fa8e1584384c3f78cf963119f93f0531bc42a6bf57377a825e21f002e614,thesis/config/math-commands.tex,535,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,R,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-706e79859a55631c,d33488cf42a3b100c3ebd04e9ef9910ced72e71891e53bacc00fe092eea5bdec,thesis/config/metadata.tex,1268,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-adf3bc96bbaf5cfe,1c11d4d64ef7570661f7124fe92bacf6d0df1ad8812b7575ee4ec78877560fa7,thesis/config/protected-tikz-figures.json,1957,application/json,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-0866dd30898983c7,41a962c82ad54f541e80fe5b46de21c39290d49a58a98bdff151f4166af45c00,thesis/config/sp1-n1-frozen-pages.json,3072,application/json,file,thesis,yes,,SP1,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-30f02e5171cb7073,fa255f09110d42dc6537b9f37992a029b8c3fadba8197b4292683b98ed82d767,thesis/figures/protected/01-distributed-coalition-scenario.tex,7759,text/x-tex,source-fragment,thesis,yes,,SP1,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,n_k;c_i;d_k,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-5097ac90d8f4352a,e94b211b5ddb1c84ec662aec3ab1eb4f9f7f7ea3f5cac3ea998556dbfc78616e,thesis/figures/protected/02-unicycle-geometry.tex,2111,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,q_i;p_i;v_i;theta;omega;h_i;ell,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-f59fd22bad03934f,5baed3816e736b963f272b172671cb1f3e559fabda0f0bcaedaa35a7467b252b,thesis/generated/aws-industrial2-results.tex,2202,text/x-tex,source-fragment,thesis,yes,,SP3,C15-SP0;C16-SP1SP2;C17-SP1SP2;C18-SP1SP5;C19-SP1SP5SP7,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C15-SP0;C16-SP1SP2;C17-SP1SP2;C18-SP1SP5;C19-SP1SP5SP7,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-generator-unspecified,author VIU thesis source,author-owned; repository
SRC-13108973bc48aa69,a2ed3170808df6e2b0723a08284a69ae765599ff4631bb9ef1e0b71b840edf96,thesis/generated/literature-coverage.tex,782,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,"Tabla generada de cobertura bibliográfica; audita el corpus, pero no constituye evidencia de un claim científico.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-generator-unspecified,author VIU thesis source,author-owned; repository
SRC-3ad32e6228949145,04677b0f447218556874c84822d5b8f9906dcefc0da29d1052465f3ebc0d9359,thesis/images/bg2-viu-transparent.png,16060,image/png,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-113233c953d182a8,9009b8c6d3312f4810320f84cbe5a8f5a40df8526cb9e249816fa3e453c8ad2a,thesis/images/bg3-viu-transparent.png,16890,image/png,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-af1f5e16ef917906,2cf56bd82a54a8e8edf09ad85db437f8792dfd6d80a50689550972252908b7fb,thesis/images/logo-viu-w.png,3626,image/png,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-8bea9d3f0b70cb06,11ae0f08af82369b4b104efdc42526bd9a8d9e3f3112bffee22faff041d39202,thesis/images/viu_cover_bg.jpg,418058,image/jpeg,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-970f8522537606ac,d7f291d34e3c8f03d7390f1942ba7dd5a413090bc0eeeb9279709ea3c23224db,thesis/images/viu_header_logo.png,13289,image/png,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
SRC-3853f16318fa88b7,53d2fc76cbef30bd713422d7764f76f9c65fa80580f6cffc96a7967e2f695d22,thesis/main.tex,3414,text/x-tex,section:Referencias bibliográficas,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-2ee4a4e328c68d75,3d00c88fba408a99f7bc8c939fe9c9fa2a82453a94d3da23caddcc339037d6f0,thesis/README.md,1153,text/markdown,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,repository-file,author VIU thesis source,author-owned; repository
SRC-30bcaa2b00a2dcf1,09112c67d8319ff2f184c671c8da973a81e7eda9b3c160b7b49c0d9cbfe22f10,thesis/references.bib,52454,application/x-bibtex,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-68c515ad4858dc4f,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,thesis/sections/.gitkeep,2,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,repository-file,author VIU thesis source,author-owned; repository
SRC-bd6074547994ecac,8a8ce55e485836147cb7a08a5fd34458957ffef4ef937baa919954e94fc607d4,thesis/sections/appendices/01-reproducibility.tex,3297,text/x-tex,section:Reproducibilidad y disponibilidad,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-73f533fc157cbe5d,c2e78754e40cd08d65c5d39aaf6e451dc3fccd8f6cfc24b825e7f7e848ee874b,thesis/sections/appendices/02-sp0-proofs.tex,6364,text/x-tex,section:Demostraciones complementarias de la etapa E0 (SP1),thesis,yes,,SP1,C0-SP0;C1-SP0;C10-SP0;C12-SP0;C13-SP0;C7-SP0;C7B-SP0;C8-SP0,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C0-SP0;C1-SP0;C10-SP0;C12-SP0;C13-SP0;C7-SP0;C7B-SP0;C8-SP0,Phi;v_i;n_k,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-7d5fb8fe32ca59e9,cd297d70463be355c863c857b234f3be4b62f07bf6d15d3ae8ee38a1428b40b4,thesis/sections/appendices/03-sp1-proofs.tex,6602,text/x-tex,section:Demostraciones complementarias de la etapa E1 (SP1),thesis,yes,,SP1,C1A-SP1;C1B-SP1,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C1A-SP1;C1B-SP1,Phi;q_k;n_k,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-053da7832a7ba432,e4c300d3505801a0d78a470e306e25ffb8d4d62bf30328f350480a00661e1f8e,thesis/sections/appendices/04-sp2-proofs.tex,1966,text/x-tex,section:Demostraciones complementarias de la etapa E2 (SP1),thesis,yes,,SP1,C2A-SP2,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C2A-SP2,Phi;d_k,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-f6e5065a97644064,9624af96bfaa6463ab7ba0eab74f6ac4c469d009db1d60ce5267344249e0bdc0,thesis/sections/appendices/05-sp3-proofs.tex,2964,text/x-tex,section:Demostraciones complementarias de la etapa E3 (SP1),thesis,yes,,SP1,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,W;Phi;d_k,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-a7fcbd9dbbb37bb8,b80c7c1ac2639e2da54864b9722562725b95aeaf484183997d09ba966e312625,thesis/sections/appendices/06-sp4-proofs.tex,4287,text/x-tex,section:Demostraciones complementarias de la etapa E4 (SP2),thesis,yes,,SP2,C4A-SP4,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C4A-SP4,ell;q_k,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-918c14748faa3cfd,e496683cb17668bfba1e69c5a2fbc3e9398f3eb5e8983606532ea9e8e8b2ce8b,thesis/sections/appendices/07-sp6-proofs.tex,8489,text/x-tex,section:Demostraciones complementarias de la etapa E6 (SP2),thesis,yes,,SP2,C6B-SP6;C6C-SP6,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C6B-SP6;C6C-SP6,Phi;v_i;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-f78f42306ea933fd,e66717f85020a64d44fb09ec599506d4f9ef36e12267c18eec558fd7ebb79c54,thesis/sections/appendices/08-sp7-proofs.tex,3685,text/x-tex,section:Demostraciones complementarias de la etapa E7 (SP3),thesis,yes,,SP3,C7B-SP7;C7D-SP7,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C7B-SP7;C7D-SP7,Phi;theta,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-5448228675f2ff7b,f5b89ef531899e9b96ce82b46fd8ca28bf009d9664ab55c363ff9543dfd096de,thesis/sections/appendices/09-sp8-proofs.tex,2337,text/x-tex,section:Demostraciones complementarias de la etapa E8 (SP3),thesis,yes,,SP3,C6;C8B-SP8,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C6;C8B-SP8,Phi,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-b6b7399b195b1ba2,e99bf1d9044bd6948acf5106cb02126f53415c1c452643413f17831bb2923f4e,thesis/sections/frontmatter/00-cover.tex,288,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-6d9eaad8a42b0932,d19700a3bcaba3973c9ef49c2c05fb3c2a11fffe7bcd04004032bd3530d8a2bf,thesis/sections/frontmatter/01-summary.tex,2342,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,Resumen derivado de resultados enlazados en sus secciones de origen; no es una fuente de evidencia independiente.,,N,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-0b8d5c4c4120e32d,adb7fc742666a4874f247139201ebd3f53ccd41e906038f6e1f78ee56f69e9fa,thesis/sections/frontmatter/02-abstract.tex,2319,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,Abstract derivado de resultados enlazados en sus secciones de origen; no es una fuente de evidencia independiente.,,N,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-103ccad28d22e2ab,f8ffe1294af51a9497c0fef712b5a67ba196e63ceab235446729ce788dbc3037,thesis/sections/frontmatter/03-contents.tex,118,text/x-tex,source-fragment,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-ce08b2c03754f367,f98e7fffdfb25f7118a0dae47984a09952a15f947344a2970af08f9c0e9310f9,thesis/sections/frontmatter/04-nomenclature.tex,5762,text/x-tex,section:Nomenclatura,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,Phi;Psi;q_i;p_i;v_i;theta;omega;q_k;n_k;c_i;d_k;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-945247e83320bed8,dd8d8e4c3dddffce980163b44df7f75ed1e610905dcae994c28e890b39382a83,thesis/sections/mainmatter/01-introduction.tex,4935,text/x-tex,section:Introducción,thesis,yes,,transversal,,not-applicable,none,Encuadre y motivación bibliográfica; las citas se auditan por clave y los resultados propios se enlazan en sus fuentes de evidencia.,,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-adfa5a6bc0a5eb5b,d26670e38aacd2ebfbb7e83d0c42bbf207445bf9162a29186e2404e1a8342f9d,thesis/sections/mainmatter/02-objectives.tex,2611,text/x-tex,section:Objetivos,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-97a7b5af80ed7347,0b8a2d5db17553614cf50cff8f13cd928e8d189cc9093f3ed7d5756bf8455e91,thesis/sections/mainmatter/03-hypotheses.tex,4923,text/x-tex,section:Hipótesis de partida,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,none-detected,Fuente LaTeX examinada sin coincidencias del vocabulario conservador ni señales de modo matemático.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
SRC-4ca214302157daa0,aafea86f5fe35ae454026e176a2aaad96469125886f61384208b3319a99cfbd3,thesis/sections/mainmatter/04-methodology.tex,24024,text/x-tex,section:Metodología,thesis,yes,,transversal,,not-applicable,none,"Declara modelo, protocolo y límites; no se usa como prueba de los resultados formales o empíricos que describe.",,q_i;p_i;v_i;theta;omega;h_i;ell;q_k;c_i,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,author-latex-source,author VIU thesis source,author-owned; repository
